player_id,position,team,p10,p25,p50,p75,p90
00-0023459,QB,PIT,139.85454519573523,156.39162422907373,177.2697642387342,198.80066778426456,219.78534591877724
00-0026158,QB,CIN,9.819717253833618,15.909094267843455,25.265016929583773,36.18702774079982,48.984877274343965
00-0026300,QB,CIN,5.114273384619985,7.9717279592630685,12.374556986399323,19.49785327517771,27.734467327886488
00-0026498,QB,LA,179.89040104043667,199.1579871937971,225.2368548483867,251.6687516718645,278.35010997443715
00-0027973,QB,PHI,13.468778723328516,19.49975691408841,26.74113420918745,36.03013292180062,46.508581554384094
00-0028118,QB,GB,24.667423143033137,31.22121963828338,42.16050401425311,54.23666203103838,67.34354407427303
00-0029604,QB,LV,148.25581312724444,166.0970131674718,188.15076081283135,211.85603806630263,234.56834154367385
00-0029892,RB,SF,20.02772468182736,28.02932333962525,40.44312023526688,55.6410097145077,71.33248512820023
00-0030035,WR,MIN,2.4749876753288684,10.06107733149241,24.869002822709817,47.76294159913045,79.4679880171588
00-0030506,TE,KC,95.55212025956511,120.10313359671429,152.26348338131643,193.23103267602085,231.68555636333545
00-0030565,QB,NYJ,154.48772735917035,172.50400693508203,192.8219151109076,217.61374374569328,241.7110956597996
00-0031237,QB,DET,0.8067303986685184,1.4099619253437303,2.956814533955661,7.684597435132352,13.43957650825474
00-0031381,WR,LA,114.68903097668596,143.36280783392004,177.11115962728448,219.6017161402341,260.33749211348703
00-0031408,WR,SF,68.01863207442393,89.15332326203036,116.54745652402907,148.22849879984332,184.76987124782943
00-0031484,TE,NYG,0.0,0.0,0.0,6.0,14.499684291405943
00-0031503,QB,NYG,32.827050215822574,41.85438275457831,53.44029293243619,66.38706510105357,78.68668041033119
00-0031588,WR,WAS,55.10264766988505,72.94858359859512,93.56223888860904,123.41242677734246,148.95886018491885
00-0032104,RB,JAX,7.528195417651366,12.370925114111412,19.956259304535426,29.83160915270691,40.618063646382815
00-0032268,QB,WAS,34.66950885883664,43.58186497226156,56.11030327743926,70.6018875758122,84.12082489324202
00-0032392,TE,ATL,14.343962936479809,26.013770858416304,41.95736641717289,69.02360781331055,99.02038367398764
00-0032434,QB,NYG,9.796954647805997,15.17332020744875,23.07755334030644,33.361478519616696,44.62009914978601
00-0032464,WR,CHI,9.279639515579795,14.867187277834557,25.39498334260213,38.15602097494593,55.25630173097086
00-0032764,RB,BAL,177.25024502183342,198.5479854204748,228.4659071146604,261.94536057235626,291.5755312288991
00-0032775,WR,SF,12.84995955554716,19.999883687962114,31.29638611195616,45.52351493250285,61.8714063723274
00-0032918,RB,MIN,2.118540893450843,5.243531820063894,12.172783301197477,22.617951974987157,35.388757075547886
00-0032950,QB,MIN,6.512338638830384,10.896263567861295,18.04562238898415,27.37689881694098,39.64929132199931
00-0032951,WR,IND,0.0,3.5805667489616937,8.689998686715171,17.741674085356184,29.36438548864233
00-0033077,QB,DAL,218.90250758217752,242.96224299746456,268.3860040403989,299.2279795978868,325.0159067863732
00-0033090,TE,NE,68.22766126840494,87.51150450558697,114.11406269837806,144.87692887220487,178.36373803989676
00-0033106,QB,DET,200.83601876250785,225.37483383239763,249.32885465436385,276.8862942700657,300.0466133034093
00-0033110,TE,LA,14.39710459787985,22.795634774860083,36.93553391933521,52.62143699024968,72.84984196248722
