player_id,position,season,fantasy_pts,fantasy_pts_low_raw,fantasy_pts_low,fantasy_pts_high,fantasy_low_floor_applied,pg_attempts,pg_carries,pg_completions,pg_interceptions,pg_passing_tds,pg_passing_yards,pg_receiving_tds,pg_receiving_yards,pg_receptions,pg_rushing_tds,pg_rushing_yards,pg_targets,any_stat_low_n_flag,any_receiving_share_capped,any_receiving_share_normalized,display_name,team,source,low_confidence,rookie_tier,team_changed,roster_status,depth_rank,role,depth_chart_status,projected_games,projected_games_raw,role_discount_factor,role_discount_applied,nfl_depth_rank,projected_volume_games,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_id_unresolved,rookie_availability_cell_n,rookie_availability_fallback_used,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,fantasy_pts_season,fantasy_pts_season_low,fantasy_pts_season_high
00-0035700,RB,2026,13.720975855174032,9.129980606405983,9.129980606405983,20.129081988431448,False,,14.537639926256826,,,,,0.10225613195517246,18.61187300448723,2.8261400076582257,0.5330984909975905,66.34590813179616,3.522954214900689,False,False,False,Josh Jacobs,GB,veteran_model,False,,False,ACT,1.0,starter,curated,13.409095438150018,13.409095438150018,1.0,False,1.0,13.409095438150018,,,,,,,,32.63743765242263,227.66151029204218,27.533819286041897,118.40278157385839,2025.0,GB,canonical_source_team_frame,183.98587474658066,122.4247812997566,269.9127814652238
00-0038120,RB,2026,13.647532597719009,9.173246107765017,9.173246107765017,20.055638730976426,False,,14.966123231991027,,,,,0.05166643832022545,20.410387630861603,2.3560375211252516,0.5355701793917603,69.05055367798307,3.003507739709311,False,False,False,Breece Hall,NYJ,veteran_model,False,,False,ACT,1.0,starter,curated,14.64440575098829,14.64440575098829,1.0,False,1.0,14.64440575098829,,,,,,,,32.40798584142275,201.12864296169278,27.468730025987202,119.28333380861694,2025.0,NYJ,canonical_source_team_frame,199.8600048608364,134.33673805578496,293.70291117165465
00-0036900,WR,2026,13.511291552405423,10.531179744357745,10.531179744357745,17.620045634492545,False,,,,,,,0.5417622157871591,72.2255036496583,6.076335785433276,,,9.011406894705631,False,False,False,Ja'Marr Chase,CIN,veteran_model,False,,False,ACT,1.0,starter,curated,14.81249136477743,14.81249136477743,1.0,False,1.0,14.81249136477743,,,,,,,,35.761155714222895,238.6430156013012,25.120234653951606,107.36930606582474,2025.0,CIN,canonical_source_team_frame,200.13588944699555,155.99300902421808,260.9967738079051
00-0034796,QB,2026,13.493672919776502,5.030787662135438,5.030787662135438,23.553050110460738,False,22.333715513139094,4.422580581350364,13.06264483166653,0.49666124623409047,1.1693004410553465,161.598796603169,,,,0.11306763290876286,26.67435986443961,,False,False,False,Lamar Jackson,BAL,veteran_model,False,,False,ACT,1.0,starter,curated,13.387795416018399,13.387795416018399,1.0,False,1.0,13.387795416018399,,,,,,,,31.3716833460928,213.64210242557778,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,180.65053246063547,67.35115600209873,315.32341630207793
00-0032764,RB,2026,13.471087425517936,9.025542806411412,9.025542806411412,19.879193558775356,False,,13.494562787636148,,,,,0.04687612651231423,13.126606316276922,1.806232168331234,0.6350480711989938,71.63765523456777,2.2241550044059135,False,False,False,Derrick Henry,BAL,veteran_model,False,,False,ACT,1.0,starter,curated,15.041647400656554,15.041647400656554,1.0,False,1.0,15.041647400656554,,,,,,,,31.3716833460928,213.64210242557778,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,202.62734715805905,135.75903249357268,299.01582012050187
00-0037834,QB,2026,13.388329294453248,4.993867910559497,4.993867910559497,23.48925911398272,False,22.907342626047747,3.011113008797006,16.103702102497962,0.6156405197301839,1.3324698368276082,190.62876542617326,,,,0.1338385923446456,8.61548815488379,,False,False,False,Brock Purdy,SF,veteran_model,False,,False,ACT,1.0,starter,curated,15.690176660849977,15.690176660849977,1.0,False,1.0,15.690176660849977,,,,,,,,34.24811794566182,240.12307936832372,26.942362571611483,112.84801793050981,2025.0,SF,canonical_source_team_frame,210.0652518236044,78.35466973762826,368.55062513086926
00-0040743,QB,2026,13.276352220266766,4.484824419419308,4.484824419419308,23.377282039796228,False,28.269970942707165,3.7263010137217583,17.883683807190597,0.5920227070205085,1.0779849729289708,189.5271364734735,,,,0.21684774022761005,12.662858422872981,,False,False,False,Tyler Shough,NO,veteran_model,False,,False,ACT,1.0,starter,curated,13.289163281527777,13.289163281527777,1.0,False,1.0,13.289163281527777,,,,,,,,34.20105181449663,231.16042627321303,26.953986866698713,109.11968596923658,2025.0,NO,canonical_source_team_frame,176.4316124381989,59.5995639986462,310.6645181051788
00-0036963,WR,2026,13.235404826365375,10.255293018317698,10.255293018317698,17.3441589084525,False,,,,,,,0.5484193874478958,71.93215339253915,5.503346324848172,,,8.448508509969034,False,False,False,Amon-Ra St. Brown,DET,veteran_model,False,,False,ACT,2.0,starter,curated,14.391730142064066,14.391730142064066,1.0,False,1.0,14.391730142064066,,,,,,,,33.92979712201368,246.18859977155995,26.79038838236451,118.19015619651694,2025.0,DET,canonical_source_team_frame,190.4803745820228,147.59140964742198,249.61245455152482
00-0038597,RB,2026,13.123099201586164,8.532103952818115,8.532103952818115,19.531205334843584,False,,13.582895524965764,,,,,0.10011010779885014,24.376769122044752,3.0829078770393865,0.40698890564388557,61.013742702055815,3.9832755423656536,False,False,False,Chase Brown,CIN,veteran_model,False,,False,ACT,1.0,starter,curated,14.644053408473052,14.644053408473052,1.0,False,1.0,14.644053408473052,,,,,,,,35.761155714222895,238.6430156013012,25.120234653951606,107.36930606582474,2025.0,CIN,canonical_source_team_frame,192.17536559271787,124.94458597171253,286.01601405530323
00-0039910,QB,2026,12.909460106531009,4.117932305683551,4.117932305683551,22.972574034656194,False,23.941318738364636,6.4402758071161355,14.280241991330028,0.4985296149545673,0.8649427744424528,156.75549958461116,,,,0.21209269795344296,29.03972067565226,,False,False,False,Jayden Daniels,WAS,veteran_model,False,,False,ACT,1.0,starter,curated,11.04053840293722,11.04053840293722,1.0,False,1.0,11.04053840293722,,,,,,,,32.67019161591956,214.93952859258042,27.26986368464489,124.1188052104396,2025.0,WAS,canonical_source_team_frame,142.5273900673416,45.46418976159505,253.62958584394013
