player_id,position,season,fantasy_pts,fantasy_pts_low_raw,fantasy_pts_low,fantasy_pts_high,fantasy_low_floor_applied,pg_attempts,pg_carries,pg_completions,pg_interceptions,pg_passing_tds,pg_passing_yards,pg_receiving_tds,pg_receiving_yards,pg_receptions,pg_rushing_tds,pg_rushing_yards,pg_targets,any_stat_low_n_flag,any_stat_constraint_applied,normalization_scale_attempts,normalization_scale_passing_yards,normalization_scale_receiving_yards,normalization_scale_carries,normalization_scale_rushing_yards,normalization_scale_receptions,normalization_scale_receiving_tds,any_receiving_share_capped,any_receiving_share_normalized,display_name,team,source,low_confidence,rookie_tier,team_changed,roster_status,depth_rank,role,depth_chart_status,projected_games,projected_games_raw,role_discount_factor,role_discount_applied,nfl_depth_rank,projected_volume_games,team_qb_raw_appearance_games,team_qb_volume_allocation_direction,team_qb_roster_resolved,qb_volume_games_scale,qb_volume_allocation_adjusted,team_qb_attempt_anchor_fully_allocated,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_id_unresolved,rookie_availability_cell_n,rookie_availability_fallback_used,team_pass_catch_ratio_pre_normalization,team_pass_catch_pre_normalization_flag,team_pass_catch_ratio,team_pass_catch_coherence_flag,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,team_unmodeled_qb_volume_games,team_unmodeled_qb_attempts_season,team_unmodeled_qb_completions_season,team_unmodeled_qb_passing_yards_season,team_unmodeled_qb_passing_tds_season,team_unmodeled_receiving_yards_season,team_unmodeled_receptions_season,team_unmodeled_receiving_tds_season,team_unmodeled_carries_season,team_unmodeled_rushing_yards_season,coherence_receiver_exposure_basis,fantasy_pts_season,fantasy_pts_season_low,fantasy_pts_season_high,id_candidate_count,sleeper_id,sleeper_team,sleeper_name,sleeper_fantasy_pts_season,sleeper_fantasy_pts,sleeper_gp,sleeper_rate_denominator_valid,players_snapshot_sha256,players_snapshot_fetched_at,players_snapshot_path,projections_snapshot_sha256,projections_snapshot_fetched_at,projections_snapshot_path,sleeper_attempts_season,sleeper_completions_season,sleeper_passing_yards_season,sleeper_passing_tds_season,sleeper_interceptions_season,sleeper_carries_season,sleeper_rushing_yards_season,sleeper_rushing_tds_season,sleeper_receptions_season,sleeper_targets_season,sleeper_receiving_yards_season,sleeper_receiving_tds_season,sleeper_attempts,sleeper_completions,sleeper_passing_yards,sleeper_passing_tds,sleeper_interceptions,sleeper_carries,sleeper_rushing_yards,sleeper_rushing_tds,sleeper_receptions,sleeper_targets,sleeper_receiving_yards,sleeper_receiving_tds,name_candidate_count,match_collision,name_team_disambiguated,match_method,fantasy_pts_season_delta,our_attempts_season,attempts_season_delta,our_completions_season,completions_season_delta,our_passing_yards_season,passing_yards_season_delta,our_passing_tds_season,passing_tds_season_delta,our_interceptions_season,interceptions_season_delta,our_carries_season,carries_season_delta,our_rushing_yards_season,rushing_yards_season_delta,our_rushing_tds_season,rushing_tds_season_delta,our_receptions_season,receptions_season_delta,our_targets_season,targets_season_delta,our_receiving_yards_season,receiving_yards_season_delta,our_receiving_tds_season,receiving_tds_season_delta,fantasy_pts_delta,matched_sleeper
00-0040236,RB,2026,8.000124692660783,1.946775347405476,1.946775347405476,15.465860062611464,False,,10.0006225231783,,,,,0.0401132531382928,10.296851295187006,1.4965616567323237,0.2779614492593457,43.13710520390089,1.838929686079726,False,False,,,1.0,1.3389839398481769,1.447174058309732,1.0,1.0,False,False,Kyle Monangai,CHI,veteran_model,True,,False,ACT,2.0,committee,curated,13.448544194151776,13.448544194151776,0.98,True,2.0,13.448544194151776,18.51737140469892,downward,True,,False,True,,,,,,,,0.8891920847594211,False,0.9999999999999998,False,33.737891607375786,231.6083524098304,27.69702416995268,127.85615277062598,2025.0,CHI,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,436.28865760825647,55.35499624173946,6.300988377753331,5.684341886080804e-14,0.0,projected_games,107.59003048797344,26.181294295667715,207.9933025525972,0,12534,CHI,Kyle Monangai,143.1,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,166.0,751.0,6.0,23.0,0.0,165.0,1.0,,,,,,,,,,,,,1,False,False,name,-35.50996951202656,,,,,,,,,,,134.493813971993,-31.506186028006994,580.1312657424356,-170.86873425756437,3.738176834634787,-2.261823165365213,20.126575579837652,-2.8734244201623476,24.730927153180847,24.730927153180847,138.4776597039314,-26.52234029606859,0.5394648576015282,-0.4605351423984718,,True
00-0039916,WR,2026,7.98011152737149,4.774023798487693,4.774023798487693,11.927791626161136,False,,,,,,,0.2882702683372257,46.52529004323327,3.1959218260496187,,,5.080859808172286,False,False,,,1.0,,,1.0,1.0,False,False,Ricky Pearsall,SF,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,13.19565265498422,13.19565265498422,1.0,False,2.0,13.19565265498422,19.8833657736307,downward,True,,False,True,,,,,,,,0.9636720475629398,False,1.0,False,34.24847968425997,240.1216094230843,26.911226973415506,112.91814451887672,2025.0,SF,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,148.2931489059465,28.12621965096139,3.9839476160596057,0.0,0.0,projected_games,105.3027798632298,62.99635981147198,157.39499523985174,0,11638,SF,Ricky Pearsall,0.0,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,False,False,name,105.3027798632298,,,,,,,,,,,,,,,,,42.17227432903367,42.17227432903367,67.04526121731124,67.04526121731124,613.931567082902,613.931567082902,3.803914331737126,3.803914331737126,,True
00-0040126,TE,2026,7.947587379244947,5.589979722202553,5.589979722202553,10.669215957326134,False,,,,,,,0.2906067584660825,42.62035293562773,3.8838230697713576,,,5.276585266644539,False,False,,,1.0,,,1.0,1.0,False,False,Colston Loveland,CHI,veteran_model,False,,False,ACT,1.0,starter,curated,14.457806196001398,14.457806196001398,1.0,False,1.0,14.457806196001398,18.51737140469892,downward,True,,False,True,,,,,,,,0.8891920847594211,False,0.9999999999999998,False,33.737891607375786,231.6083524098304,27.69702416995268,127.85615277062598,2025.0,CHI,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,436.28865760825647,55.35499624173946,6.300988377753331,5.684341886080804e-14,0.0,projected_games,114.90467805491012,80.81884346318225,154.25345657430677,0,12517,CHI,Colston Loveland,173.4,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,84.0,0.0,950.0,6.0,,,,,,,,,,,,,1,False,False,name,-58.495321945089884,,,,,,,,,,,,,,,,,56.151561242313505,-27.848438757686495,76.28784716182311,76.28784716182311,616.196802748485,-333.80319725151503,4.20153619315081,-1.79846380684919,,True
00-0026300,QB,2026,7.935375121988114,-0.9419249933184114,0.0,17.52359049697531,True,20.85432071362873,3.412198711301294,11.343086569636355,0.4961194713530345,0.572445443302255,112.33177015958836,,,,0.0927424620559933,15.881067127656689,,False,False,1.1923761934844872,1.1194693392819275,,1.3926846326051217,1.3776750558091604,,,False,False,Josh Johnson,CIN,veteran_model,True,,True,ACT,,deep_bench,deep_bench_discounted,5.0191808612649575,5.0191808612649575,0.84,True,3.0,0.2869768607510862,28.60098855464258,downward,True,0.0571760350310948,True,True,,,,,,,,0.8041621812423582,False,1.0,False,35.7612028620279,238.64282026275723,25.12001337082607,107.36926538839045,2025.0,CIN,canonical_source_team_frame,0.0,1.1368683772161605e-13,7.347642042493773e-14,9.094947017729282e-13,5.410190651861779e-15,794.4999195013161,117.3485916226233,5.809229768379783,5.684341886080804e-14,2.273736754432321e-13,projected_games,2.277269041390417,0.0,5.028864989909541,0,260,CIN,Josh Johnson,11.34,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,28.0,17.0,176.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,False,False,name,-9.062730958609583,5.984707491493524,-22.015292508506477,3.2552033749820484,-13.744796625017951,32.23661876301121,-143.76338123698878,0.16427859627014504,-0.8357214037298549,0.14237480844638228,-0.8576251915536177,0.9792220744281472,-1.0207779255718528,4.557498789672186,-8.442501210327814,0.026614940619155685,0.026614940619155685,,,,,,,,,,True
00-0035659,WR,2026,7.867964183140348,4.661876454256551,4.661876454256551,11.815644281929991,False,,,,,,,0.2882545066249518,44.10522484435242,3.4558293179107906,,,5.660155520222032,False,False,,,1.0,,,1.0,1.0,False,False,Terry McLaurin,WAS,veteran_model,False,,False,ACT,1.0,starter,curated,13.497181689891043,13.497181689891043,1.0,False,1.0,13.497181689891043,18.34245103290384,downward,True,,False,True,,,,,,,,0.7656573103291252,True,0.9999999999999998,False,32.6701069973832,214.93987374561607,27.270251462105467,124.11887818477246,2025.0,WAS,canonical_source_team_frame,0.0,1.1368683772161605e-13,6.688022463573346e-14,9.094947017729282e-13,4.103559619089957e-15,856.2829982281205,62.49332390816335,2.012345919526865,0.0,4.547473508864641e-13,projected_games,106.19534210940044,62.9221935189257,159.4778976563313,0,5927,WAS,Terry McLaurin,176.8,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,74.0,0.0,1031.0,6.0,,,,,,,,,,,,,1,False,False,name,-70.60465789059957,,,,,,,,,,,,,,,,,46.643956193094176,-27.356043806905824,76.39614744947653,76.39614744947653,595.296233197721,-435.703766802279,3.8906234488468754,-2.1093765511531246,,True
00-0035719,WR,2026,7.831524039819479,4.62543631093568,4.62543631093568,11.77920413860912,False,,,,,,,0.2368592996710724,44.12050965233311,3.996634553119466,,,5.873169347758251,False,False,,,1.0,,,1.0,1.0,False,False,Deebo Samuel Sr.,SF,veteran_model,False,,True,,2.0,starter,curated,13.232959432333413,13.232959432333413,1.0,False,4.0,13.232959432333413,19.8833657736307,downward,True,,False,True,,,,,,,,0.9636720475629398,False,1.0,False,34.24847968425997,240.1216094230843,26.911226973415506,112.91814451887672,2025.0,SF,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,148.2931489059465,28.12621965096139,3.9839476160596057,0.0,0.0,projected_games,103.63423991227504,61.208211059453774,155.87373051138837,0,5872,SF,Deebo Samuel,127.7,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,17.0,89.0,1.0,56.0,0.0,628.0,4.0,,,,,,,,,,,,,1,False,False,name,-24.065760087724968,,,,,,,,,,,,,,,,,52.887302907291875,-3.1126970927081246,77.71941171810903,77.71941171810903,583.8449143631989,-44.15508563680112,3.134349503718204,-0.8656504962817961,,True
00-0037197,RB,2026,7.795695910733386,2.524452141931445,2.524452141931445,14.442740726480809,False,,9.615958316002848,,,,,0.0282759646100535,8.59204109184683,1.0555193492836854,0.3377524009757032,42.1256193339232,1.5876719481153296,False,False,,,1.0,1.1855650433422964,1.1930545739170584,1.0,1.0,False,False,Isiah Pacheco,DET,veteran_model,True,,True,ACT,2.0,committee,curated,13.101031260896518,13.101031260896518,0.98,True,2.0,13.101031260896518,22.250396113838782,downward,True,,False,True,,,,,,,,0.9697594868254816,False,1.0000000000000002,False,33.929940625091575,246.18800924276167,26.78972180276002,118.19003241053174,2025.0,DET,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,126.56247952754164,36.53680679832706,1.1667961872280903,5.684341886080804e-14,0.0,projected_games,102.13165582696124,33.07292642808103,189.21479775064836,0,8205,DET,Isiah Pacheco,48.6,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,67.0,263.0,2.0,10.0,0.0,73.0,0.0,,,,,,,,,,,,,1,False,False,name,53.531655826961234,,,,,,,,,,,125.97897050143115,58.97897050143115,551.8890557783545,288.88905577835453,4.424904763625543,2.424904763625543,13.828391991446713,3.828391991446713,20.800139824307408,20.800139824307408,112.56459893919278,39.56459893919278,0.37044429628831455,0.37044429628831455,,True
00-0040719,RB,2026,7.694658502170759,1.293355387248173,1.293355387248173,16.319920477237623,False,,11.418238508728198,,,,,0.0333872442441473,7.679146646791249,1.0899951925930913,0.2552349502134605,46.50013074449441,1.4681719956843715,False,False,,,1.0,1.6672118914977505,1.6565721233672748,1.0,1.0,False,False,Bhayshul Tuten,JAX,veteran_model,False,,False,ACT,1.0,starter,curated,10.989894011584251,10.989894011584251,1.0,False,1.0,10.989894011584251,20.91117902481969,downward,True,,False,True,,,,,,,,0.8851319125423893,False,1.0,False,34.28151954965283,230.8790754929431,27.42470108063263,117.85711799660008,2025.0,JAX,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,450.8508432095469,86.0577840954719,11.241227748836687,0.0,0.0,projected_games,84.56348139419227,14.213838625168924,179.35419632232495,0,12490,JAX,Bhayshul Tuten,158.8,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,184.0,794.0,6.0,32.0,0.0,234.0,1.0,,,,,,,,,,,,,1,False,False,name,-74.23651860580775,,,,,,,,,,,125.48523100991271,-58.51476899008729,511.0315084068039,-282.9684915931961,2.805005050897914,-3.194994949102086,11.978931639734437,-20.021068360265563,16.135054623347372,16.135054623347372,84.39300774764844,-149.60699225235157,0.3669222755820552,-0.6330777244179449,,True
00-0033090,TE,2026,7.685170466163227,5.356567472409295,5.356567472409295,10.366311795626348,False,,,,,,,0.2823630045702466,40.84141136998282,3.8137026034869295,,,5.229573052566217,False,False,,,0.9697081093201524,,,1.0,1.0,False,False,Hunter Henry,NE,veteran_model,False,,False,ACT,1.0,starter,curated,14.722056888241829,14.722056888241829,1.0,False,1.0,14.722056888241829,15.514862915863242,upward,True,,False,True,,,,,,,,1.031238153407921,False,1.0,False,33.74673756144342,243.75690325453,26.991281582048,121.68752580253285,2025.0,NE,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,0.0,46.4987440092047,5.313157340037154,0.0,4.547473508864641e-13,projected_games,113.141516798691,78.85969105451538,152.6134319764634,1,3214,NE,Hunter Henry,124.5,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,655.0,5.0,,,,,,,,,,,,,0,False,False,gsis_id,-11.358483201309,,,,,,,,,,,,,,,,,56.14554668337055,-1.8544533166294528,76.99007198109634,76.99007198109634,601.2695815849737,-53.73041841502629,4.156964216418058,-0.843035783581942,,True
00-0039391,RB,2026,7.656158809210992,2.446225194676689,2.446225194676689,14.003398194142378,False,,9.117436398988302,,,,,0.0611572048004897,8.936232345659665,1.0099860273511527,0.3102012730550103,40.29391693836449,1.6160518940005035,False,False,,,1.0,1.1228870138391622,1.1047745608156143,1.0,1.0,False,False,Kimani Vidal,LAC,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,13.312456496352649,13.312456496352649,0.98,True,2.0,13.312456496352649,17.766558860084036,downward,True,,False,True,,,,,,,,0.8738879430131317,False,1.0000000000000002,False,34.810666017945884,231.0080210563423,26.60529973320412,118.73885720842677,2025.0,LAC,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,495.25924416997896,85.95645165181321,9.84346087815383,0.0,2.273736754432321e-13,projected_games,101.92228107678844,32.56526648441521,186.41962926062365,0,11647,LAC,Kimani Vidal,53.0,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,60.0,243.0,2.0,14.0,0.0,97.0,0.0,,,,,,,,,,,,,1,False,False,name,48.92228107678844,,,,,,,,,,,121.37547541979391,61.375475419793915,536.4110163096244,293.4110163096244,4.129540952658034,2.129540952658034,13.445395051036257,-0.5546049489637426,21.513620534730006,21.513620534730006,118.96320434289368,21.963204342893675,0.8141526283450485,0.8141526283450485,,True
00-0040494,QB,2026,7.643115481275242,-3.088874914331168,0.0,22.27162845851165,True,32.228122092483495,1.8076977536960432,19.15244391734836,0.8983983176012945,0.6126651558250428,152.39946293090733,,,,0.0390401011932314,6.590323687819777,,False,False,1.951700055280616,2.0176911441969785,,1.3768932258430229,1.4980108636839256,,,False,False,Max Brosmer,MIN,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,1.90083160021884,1.90083160021884,0.84,True,4.0,0.3807611862759511,23.954052910173267,downward,True,0.2003129505170866,True,True,,,,,,,,0.8442776332474562,False,1.0,False,33.3178469069799,212.14951525474893,25.942735935008912,113.22736292046942,2025.0,MIN,canonical_source_team_frame,0.0,1.1368683772161605e-13,6.7955896784886e-14,9.094947017729282e-13,4.37290845111404e-15,561.6192185548648,59.42134052900241,2.772535357355796,0.0,0.0,projected_games,2.910201717494448,0.0,8.480171672160129,0,12775,MIN,Max Brosmer,0.0,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,False,False,name,2.910201717494448,12.271217999380204,12.271217999380204,7.292507266053186,7.292507266053186,58.027800293390115,58.027800293390115,0.23327911152188374,0.23327911152188374,0.3420752091581876,0.3420752091581876,0.6883011411256775,0.6883011411256775,2.509339465316759,2.509339465316759,0.014864955242667961,0.014864955242667961,,,,,,,,,,True
00-0034351,TE,2026,7.638044574285928,5.2804369172435335,5.2804369172435335,10.359673152367115,False,,,,,,,0.2796117777029019,39.90193292137227,3.940361231862577,,,5.787543374725309,False,False,,,1.0,,,1.0,1.0,False,False,Dallas Goedert,PHI,veteran_model,False,,False,ACT,1.0,starter,curated,14.179157013849908,14.179157013849908,1.0,False,1.0,14.179157013849908,22.37009015152675,downward,True,,False,True,,,,,,,,0.9704803809832364,False,1.0,False,32.80466217687678,217.87283255481577,27.5089337932841,118.95482935957656,2025.0,PHI,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,109.3358911890623,15.555664150767086,0.9084064975997316,5.684341886080804e-14,2.273736754432321e-13,projected_games,108.30103329758457,74.87214415132563,146.89143223957876,1,5022,PHI,Dallas Goedert,109.5,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,590.0,4.0,,,,,,,,,,,,,0,False,False,gsis_id,-1.198966702415433,,,,,,,,,,,,,,,,,55.87100059786652,2.8710005978665194,82.06248623469693,82.06248623469693,565.7757720482442,-24.22422795175578,3.964659298971143,-0.03534070102885689,,True
00-0040206,QB,2026,7.500545365982692,-1.9463190219808049,0.0,19.11460593237664,True,20.873484752848707,2.1651333914163007,14.293204123731895,0.7357371610403438,0.6540258211389316,130.35218931216173,,,,0.045286735524014,8.701084178771003,,False,True,1.534485855881523,1.3441036053091555,,1.424718272838469,1.5034108020199752,,,False,False,Riley Leonard,IND,veteran_model,True,,False,ACT,2.0,backup,curated,3.7473007488985495,3.7473007488985495,0.84,True,3.0,3.3102414366843056,21.009031332207936,downward,True,0.8833668975347897,True,True,,,,,,,,0.7058870510529968,True,1.0,False,33.81962358341313,234.02719158280576,26.501089706236453,117.38641446396322,2025.0,IND,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,1170.117266653473,106.40316164047442,10.53862979320159,0.0,2.273736754432321e-13,projected_games,24.82861606820636,0.0,63.27396060324479,0,12470,IND,Riley Leonard,12.44,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,29.0,18.0,196.0,1.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,False,False,name,12.388616068206362,69.09627415687785,40.096274156877854,47.31395655336431,29.313956553364307,431.4972184236348,235.49721842363482,2.1649833737955695,1.1649833737955695,2.43546763698422,1.43546763698422,7.167114268215058,3.167114268215058,28.802689392646005,12.802689392646005,0.14991002846375429,0.14991002846375429,,,,,,,,,,True
00-0039032,RB,2026,7.487006445023294,2.050372407963988,2.050372407963988,14.09687842860215,False,,7.080405137692543,,,,,0.0631705592574996,13.762034341975458,1.896593025251726,0.2961825898507491,30.06387603550393,2.462215548481369,False,False,,,1.0,1.2352417930411843,1.1418018804273748,1.0,0.99224899792092,False,False,Tyjae Spears,TEN,veteran_model,True,,False,ACT,2.0,committee,curated,13.019968695796594,13.019968695796594,0.98,True,2.0,13.019968695796594,18.963714857456928,downward,True,,False,True,,,,,,,,0.953460711236312,False,0.9999999999999998,False,33.99018463096149,212.0175347434573,25.99059410477733,108.16497255264404,2025.0,TEN,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,167.74146963064732,41.81698958823074,0.0,0.0,0.0,projected_games,97.48058953943062,26.6957845664162,183.54091584885023,0,9508,TEN,Tyjae Spears,97.1,,18.0,False,08483e49329f0efd9d5dcfece706e09d0fbdceede34078157cb9996030e24dda,2026-08-14T16:21:08.099103+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\players_nfl_08483e49329f0efd.json,2b6dc9e611499564740f01887ae6231983d8110a379ec6d436ab6cc7252f7df1,2026-08-14T16:21:08.528405+00:00,C:\Users\rdfer\Projects\fantasy-projections\output\sleeper_snapshots\projections_2026_2b6dc9e611499564.json,0.0,0.0,0.0,0.0,0.0,92.0,388.0,2.0,35.0,0.0,248.0,1.0,,,,,,,,,,,,,1,False,False,name,0.38058953943063045,,,,,,,,,,,92.1866532463143,0.18665324631429314,391.4307248565706,3.4307248565705777,3.856288048096715,1.8562880480967152,24.693581817443633,-10.306418182556367,32.057969363531065,32.057969363531065,179.18125632299814,-68.81874367700186,0.8224787040286086,-0.17752129597139144,,True
