player_id,display_name,team,position,stat,pred_pg,pred_pg_low,pred_pg_high,pred_season,pred_season_low,pred_season_high,source,low_confidence,rookie_tier,interval_low_n_flag,season,team_changed,roster_status,depth_rank,role,formation_role,depth_chart_status,role_discount_applied,nfl_depth_rank,depth_tier,depth_tier_source,team_volume_scale,concentration_scale,concentration_calibration_version,projection_run_id,composition_version,role_discount_factor,athletic_tier,receiving_share_capped,receiving_share_normalized,elite_correction_pg,projected_games,projected_games_raw,projected_volume_games,status_override_applied,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,target_depth_rank,rookie_depth_band,rookie_availability_cell_n,rookie_availability_fallback_used,rookie_vacancy_scale,rookie_id_unresolved,stat_constraint_applied,td_rate_clip_applied,sentiment_score,sentiment_feature,sentiment_confidence,sentiment_coverage,sentiment_as_of,sentiment_claim_count,sentiment_source_count,sentiment_model_active,sentiment_version
00-0039577,Kedon Slovis,ARI,QB,passing_tds,0.03533200448387974,0.0,0.22947906438590807,0.6340581130280686,0.0,4.118166083963944,veteran_model,True,,False,2026,False,ACT,,deep_bench,,deep_bench_discounted,False,4.0,4.0,nflverse,1.0,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,,,,,17.0,0.6186026500124635,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,,,,,,False,True,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1
00-0039577,Kedon Slovis,ARI,QB,passing_yards,1.3528315272206841,0.0,13.574900290745578,25.154051869645343,0.0,252.40670339801727,veteran_model,True,,False,2026,False,ACT,,deep_bench,,deep_bench_discounted,False,4.0,4.0,nflverse,0.15,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,,,,,17.0,0.6186026500124635,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,,,,,,False,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1
00-0039577,Kedon Slovis,ARI,QB,rushing_tds,0.012096998977170483,0.0,0.09269537028381333,0.2056489826118982,0.0,1.5758212948248267,veteran_model,True,,False,2026,False,ACT,,deep_bench,,deep_bench_discounted,False,4.0,4.0,nflverse,1.0,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,,,,,17.0,0.6186026500124635,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,,,,,,False,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1
00-0039577,Kedon Slovis,ARI,QB,rushing_yards,1.0514913946569142,0.0,7.6771117262513275,17.87535370916754,0.0,130.51089934627257,veteran_model,True,,False,2026,False,ACT,,deep_bench,,deep_bench_discounted,False,4.0,4.0,nflverse,1.0,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,,,,,17.0,0.6186026500124635,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,,,,,,False,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1
00-0041561,Carson Beck,ARI,QB,attempts,2.1420816590079443,0.0,5.315308944072933,38.60969738162636,0.0,95.80515708049708,rookie_rule,True,drafted,True,2026,False,,,deep_bench,,deep_bench_discounted,False,3.0,3.0,nflverse,0.3092713809270464,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,no_data,,,,17.0,4.461538461538462,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,off_chart,13.0,False,0.8012907694371005,False,False,False,16.0,0.2602390130513347,0.75,medium,2026-08-26,1,1,False,markdown_market_v1
00-0041561,Carson Beck,ARI,QB,carries,0.9551718687580661,0.0,2.5629520934201384,16.237921768887123,0.0,43.57018558814235,rookie_rule,True,drafted,True,2026,False,,,deep_bench,,deep_bench_discounted,False,3.0,3.0,nflverse,1.0,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,no_data,,,,17.0,4.461538461538462,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,off_chart,13.0,False,0.8012907694371005,False,False,False,16.0,0.2602390130513347,0.75,medium,2026-08-26,1,1,False,markdown_market_v1
00-0041561,Carson Beck,ARI,QB,completions,1.3053502251253906,0.0,3.5222619465800538,23.97988653664605,0.0,64.70557878305975,rookie_rule,True,drafted,True,2026,False,,,deep_bench,,deep_bench_discounted,False,3.0,3.0,nflverse,0.3092713809270464,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,no_data,,,,17.0,4.461538461538462,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,off_chart,13.0,False,0.8012907694371005,False,False,False,16.0,0.2602390130513347,0.75,medium,2026-08-26,1,1,False,markdown_market_v1
00-0041561,Carson Beck,ARI,QB,interceptions,0.051415252560865106,0.0,0.10461971658751941,0.8740592935347068,0.0,1.77853518198783,rookie_rule,True,drafted,True,2026,False,,,deep_bench,,deep_bench_discounted,False,3.0,3.0,nflverse,0.3092713809270464,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,no_data,,,,17.0,4.461538461538462,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,off_chart,13.0,False,0.8012907694371005,False,False,False,16.0,0.2602390130513347,0.75,medium,2026-08-26,1,1,False,markdown_market_v1
00-0041561,Carson Beck,ARI,QB,passing_tds,0.12852489954047666,0.0,0.31891853664437597,2.3064713273467867,0.0,5.723221439266651,rookie_rule,True,drafted,True,2026,False,,,deep_bench,,deep_bench_discounted,False,3.0,3.0,nflverse,1.0,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,no_data,,,,17.0,4.461538461538462,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,off_chart,13.0,False,0.8012907694371005,False,False,True,16.0,0.2602390130513347,0.75,medium,2026-08-26,1,1,False,markdown_market_v1
00-0041561,Carson Beck,ARI,QB,passing_yards,6.78465407534905,0.0,17.757545761078266,126.15136260133232,0.0,330.1772749703952,rookie_rule,True,drafted,True,2026,False,,,deep_bench,,deep_bench_discounted,False,3.0,3.0,nflverse,0.15,1.0,not_applicable,b33c07a5-2a6e-4475-acb4-532cd9c99d21,healthy17_qbroom_concentration_v1,1.0,no_data,,,,17.0,4.461538461538462,17.0,False,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,,off_chart,13.0,False,0.8012907694371005,False,False,False,16.0,0.2602390130513347,0.75,medium,2026-08-26,1,1,False,markdown_market_v1
