player_id,position,season,fantasy_pts,fantasy_pts_low_raw,fantasy_pts_low,fantasy_pts_high,fantasy_low_floor_applied,pg_attempts,pg_carries,pg_completions,pg_interceptions,pg_passing_tds,pg_passing_yards,pg_receiving_tds,pg_receiving_yards,pg_receptions,pg_rushing_tds,pg_rushing_yards,pg_targets,any_stat_low_n_flag,any_stat_constraint_applied,any_receiving_share_capped,any_receiving_share_normalized,display_name,team,source,low_confidence,rookie_tier,team_changed,roster_status,depth_rank,role,formation_role,depth_chart_status,projected_games,projected_games_raw,projection_run_id,composition_version,concentration_scale,concentration_calibration_version,role_discount_factor,role_discount_applied,nfl_depth_rank,projected_volume_games,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_id_unresolved,rookie_availability_cell_n,rookie_availability_fallback_used,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,td_rate_clip_applied,sentiment_score,sentiment_feature,sentiment_confidence,sentiment_coverage,sentiment_as_of,sentiment_claim_count,sentiment_source_count,sentiment_model_active,sentiment_version,fantasy_pts_season,fantasy_pts_season_low,fantasy_pts_season_high,v1_pred,v2_pred,adp,v3_p50,adp_points,accuracy_ensemble_pred,accuracy_ensemble_applied,accuracy_ensemble_arm,contract_treatment
00-0037666,WR,2026,3.116840655343166,1.032523624906422,1.032523624906422,6.982498859502886,False,,,,,,,0.15970615872480723,17.111304117874656,1.6381277056280177,,,2.6445119323075716,False,False,False,False,Jalen Tolbert,MIA,veteran_model,False,,True,ACT,1.0,starter,LWR,curated,17.0,12.77679016042312,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444191,2025.0,MIA,canonical_source_team_frame,False,-82.0,-0.8802138362925346,0.62,medium,2026-08-30,1,1,False,markdown_market_v1,52.98629114083382,16.005082329476117,105.22453248255349,52.98629114083382,44.36564584478699,,72.46675575709729,,52.98629114083382,False,incumbent,incumbent
00-0038454,RB,2026,3.4805580264066314,0.47181696613442187,0.47181696613442187,7.975507385233404,False,,3.8256338767755462,,,,,0.01563861812532018,4.539875972091472,0.7283122166166811,0.1144264945210233,18.85147107761382,0.9954219435141392,False,True,False,False,Keaton Mitchell,LAC,veteran_model,False,,True,ACT,2.0,committee,,curated,17.0,7.473491046148785,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,,,,,,,,34.81239421539152,230.9924120352485,26.622477258704382,118.76948607670286,2025.0,LAC,canonical_source_team_frame,False,16.0,0.22190061592956425,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,59.169486448912735,8.021010446056072,135.9641270811748,59.169486448912735,22.24091502653675,154.1,32.803498025446075,80.05294117647058,59.169486448912735,False,incumbent,incumbent
00-0033555,WR,2026,3.0918515899528214,1.1759880490391632,1.1759880490391632,6.952563171942226,False,,,,,,,0.09875437260176119,20.794112458483294,1.5731160958615236,,,2.6113737853152728,False,False,False,False,Mack Hollins,NE,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,3.86374215280288,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,33.745430897020356,243.75247513831914,27.01222693387557,121.7111389498118,2025.0,NE,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,52.56147702919797,17.74820095247363,106.07159345830863,52.56147702919797,57.899727444296246,,4.305908863089583,,52.56147702919797,False,incumbent,incumbent
00-0040870,WR,2026,3.1705930256793615,0.530473704590362,0.530473704590362,7.516597962957129,False,,,,,,,0.12127756441349909,19.55911027705037,1.509975218088093,,,2.479418290641545,False,False,False,False,Ja'Kobi Lane,BAL,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,above_median,,off_chart,0.9659136108820338,False,9.0,False,31.37799975249296,213.6518141922886,28.079230857805165,132.67231187281823,2025.0,BAL,canonical_source_team_frame,False,16.0,0.2409884851021667,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,53.900081436549144,8.543385651710901,117.17345709754844,53.900081436549144,47.77906159446559,169.9,28.457827007763584,55.46666666666667,53.900081436549144,False,incumbent,incumbent
00-0038618,WR,2026,3.3142531644735054,1.1422688214093795,1.1422688214093795,6.926917891558805,False,,,,,,,0.09939012981041218,20.186194030836084,1.6357801341203093,,,2.329409053860224,False,False,False,False,Xavier Hutchinson,HOU,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,4.665325651124568,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,34.32483042096658,230.71531420889468,27.03402673302534,113.94163263281224,2025.0,HOU,canonical_source_team_frame,False,23.0,0.39625327690144896,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,56.34230379604959,18.658078728405656,113.97620816144058,56.34230379604959,82.05252719103798,,9.082813278519769,,56.34230379604959,False,incumbent,incumbent
00-0041048,WR,2026,3.1476699341967986,0.5296303598102783,0.5296303598102783,7.502796983164971,False,,,,,,,0.12097224703917242,19.5254903295441,1.5080390061224698,,,2.47671832642218,False,False,False,False,Ted Hurst III,TB,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,no_data,,off_chart,1.0,False,9.0,False,33.55035103578723,223.7141596661014,27.73776146084954,117.79149136744992,2025.0,TB,canonical_source_team_frame,False,19.0,0.3191746762603056,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,53.51038888134558,8.229279140069092,117.07110980824378,53.51038888134558,36.00136521642223,,27.482728725768,,53.51038888134558,False,incumbent,incumbent
00-0038555,RB,2026,3.373632118635985,0.4800478408082734,0.4800478408082734,8.13026218872841,False,,4.897975670902489,,,,,0.019564242535842602,3.3444775435781957,0.5894118269786612,0.10578558898313492,20.500958317685022,0.8350041495841746,False,False,False,False,Tank Bigsby,PHI,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,9.588039489869693,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,-76.0,-1.279929684717723,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,57.351746016811745,8.160813293740649,134.99839129503601,57.351746016811745,54.077297192892345,152.8,35.77224283060946,80.05294117647058,57.351746016811745,False,incumbent,incumbent
00-0038393,WR,2026,3.1710061084271044,0.9755429587270381,0.9755429587270381,6.920956058747931,False,,,,,,,0.12631819689164628,18.57006103164664,1.623946263361643,,,2.396557137228559,False,False,False,False,Dontayvion Wicks,PHI,veteran_model,False,,True,ACT,2.0,starter,RWR,curated,17.0,12.833653166879147,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,63.0,0.80403823002507,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,53.90710384326078,15.206563147806449,109.14262550098778,53.90710384326078,62.88401717610324,173.1,49.617613475809065,55.46666666666667,53.90710384326078,False,incumbent,incumbent
00-0035250,RB,2026,3.238885790335163,0.2487060755821001,0.2487060755821001,7.659717848243073,False,,4.438828434055053,,,,,0.015449399735643524,6.286324977629246,0.86650119471035,0.15474948376192413,12.981363232593557,1.0260657844900198,False,True,True,True,Devin Singletary,NYG,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,5.7531078579246655,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.994745797799972,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,20.0,0.26225270677825047,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,55.06105843569777,4.180102056810655,124.15151707167212,55.06105843569777,43.02015871473651,,12.92830042132176,,55.06105843569777,False,incumbent,incumbent
00-0033921,WR,2026,6.683983723852171,1.1814514932324522,1.1814514932324522,6.850517645715998,False,,,,,,,0.07645553717755799,19.17814284974181,1.9598049902478012,,,2.7402509588751065,False,False,False,False,Chris Godwin Jr.,TB,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,13.146187604724197,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.55035103578723,223.7141596661014,27.73776146084954,117.79149136744992,2025.0,TB,canonical_source_team_frame,False,56.0,0.7108707503405227,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,113.6277233054869,18.295613843192875,106.78160381832701,52.20520698884947,90.87480792385176,77.0,59.45914471062771,141.43684210526317,113.6277233054869,True,market_no_v3,selected
00-0041037,WR,2026,3.307050326713252,0.5152704838650781,0.5152704838650781,7.317949972819096,False,,,,,,,0.11882139498037526,19.021433923487177,1.462491769933811,,,2.397105254261354,False,False,False,False,Denzel Boston,CLE,rookie_rule,True,drafted,False,,1.0,starter,,rookie_path,17.0,13.830188679245284,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,below_median,2.0,rank_2,0.6154126395006377,False,53.0,False,33.82707987620956,210.09032913022048,26.554323487254557,109.36695682546335,2025.0,CLE,canonical_source_team_frame,False,50.0,0.659818233887467,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,56.21985555412528,8.783390219244186,122.54313521437197,56.21985555412528,62.74810567069058,140.3,73.86647580054422,97.74935483870968,56.21985555412528,False,incumbent,incumbent
00-0040179,RB,2026,3.503581281832576,0.4695707580574785,0.4695707580574785,8.033484123195574,False,,3.6388730294524114,,,,,0.025657660953916993,4.143312993242386,0.7442914895219571,0.06402229730978409,20.06953505503267,1.040072530237411,False,False,False,False,DJ Giddens,IND,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,9.46017387025785,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,33.82190844602341,234.02468664293764,26.51465853299865,117.43030699843811,2025.0,IND,canonical_source_team_frame,False,-92.0,-1.4088823025940083,0.62,medium,2026-08-30,1,1,False,markdown_market_v1,59.56088179115379,8.027351415428727,145.25983165024235,59.56088179115379,7.456718149554453,,36.95690531279776,,59.56088179115379,False,incumbent,incumbent
00-0040237,WR,2026,3.0286585004472366,1.0057608070066566,1.0057608070066566,6.797948932567667,False,,,,,,,0.10212268457186642,19.384015351486163,1.5054872948705669,,,2.3074330594396897,False,False,False,False,Tez Johnson,TB,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,3.9393260886291417,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,33.55035103578723,223.7141596661014,27.73776146084954,117.79149136744992,2025.0,TB,canonical_source_team_frame,False,27.0,0.46392356341196017,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,51.48719450760302,15.622054393692887,106.06359133708057,51.48719450760302,22.159459552379012,,5.151741310423075,,51.48719450760302,False,incumbent,incumbent
00-0040177,RB,2026,3.3550456386269727,0.294120274747096,0.294120274747096,7.654342916418139,False,,3.4572846434633724,,,,,0.07279855949177495,4.552343912875584,0.7292169069212053,0.09755055014780398,14.588104287722851,1.0911073872732577,False,False,False,False,Jordan James,SF,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,11.542807395149607,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,34.25083482490253,240.12569369654557,26.958300492590134,112.8835201485632,2025.0,SF,canonical_source_team_frame,False,-80.0,-1.24272425218502,0.7466666666666666,high,2026-08-30,1,2,False,markdown_market_v1,57.03577585665854,5.003794797049576,132.16617834027048,57.03577585665854,4.110092554751683,166.8,43.98459152934355,68.23333333333333,57.03577585665854,False,incumbent,incumbent
00-0041558,TE,2026,3.039747982769971,0.3046524498516696,0.3046524498516696,7.149399087096894,False,,,,,,,0.12355929640997514,17.630217900209196,1.573026546776643,,,2.354670963130806,False,False,False,False,Sam Roush,CHI,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,12.465116279069768,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,above_median,,off_chart,1.0,False,4.0,True,33.74412762295005,231.616563841159,27.71808021893144,128.0128941200731,2025.0,CHI,canonical_source_team_frame,False,27.0,0.06787925169271711,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,51.67571570708951,5.083232541538799,120.84723927565624,55.62051273624433,16.172542444696102,,53.30592796923593,,51.67571570708951,False,incumbent,incumbent
00-0040782,WR,2026,3.244784513851204,1.0339710012799428,1.0339710012799428,6.777670242196358,False,,,,,,,0.09818978342103249,21.248210464674305,1.1392857053003291,,,2.30913897812719,False,False,False,False,Isaiah Bond,CLE,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,5.349445803621615,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,33.82707987620956,210.09032913022048,26.554323487254557,109.36695682546335,2025.0,CLE,canonical_source_team_frame,False,24.0,0.4302061996280597,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,55.161336735470464,17.51793158933238,113.3577947323095,55.161336735470464,18.19630610999068,,14.191481363789128,,55.161336735470464,False,incumbent,incumbent
00-0041051,WR,2026,3.25963335748762,0.5064464653861891,0.5064464653861891,7.172096864976906,False,,,,,,,0.11553858321024635,18.66768408879281,1.4425971189330786,,,2.3698291146533883,False,False,False,False,Zavion Thomas,CHI,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,above_median,,off_chart,1.0,False,9.0,False,33.74412762295005,231.616563841159,27.71808021893144,128.0128941200731,2025.0,CHI,canonical_source_team_frame,False,19.0,0.3191746762603056,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,55.41376707728954,8.449973204541877,121.40842766113812,55.41376707728954,27.34251069534133,,29.244002891996782,,55.41376707728954,False,incumbent,incumbent
00-0033908,WR,2026,3.235938827073802,0.9745491374815118,0.9745491374815118,6.764682496692732,False,,,,,,,0.10002124730708083,18.401099371662564,1.6607548662628444,,,2.3558022944641643,False,False,False,False,Cooper Kupp,SEA,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,13.78652337625491,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,32.23055547607071,233.15880911630813,27.961458857752426,119.77956467483949,2025.0,SEA,canonical_source_team_frame,False,-24.0,-0.2263074986184443,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,55.01096006025463,15.855695740803302,115.33650158111554,55.01096006025463,61.94392623650264,155.3,53.232579599249576,67.586,55.01096006025463,False,incumbent,incumbent
00-0039164,QB,2026,1.2452800326257574,-0.29950761725904523,0.0,8.450551262243913,True,3.4061938981907014,3.1240514682890215,1.920056795881042,0.032113607702151825,0.10218581694572104,14.640011861699799,,,,0.011750308951163961,22.68651952969708,,False,False,False,False,Anthony Richardson,IND,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.237545838991807,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.82190844602341,234.02468664293764,26.51465853299865,117.43030699843811,2025.0,IND,canonical_source_team_frame,False,-28.0,-0.24179312193047056,0.62,medium,2026-08-30,1,1,False,markdown_market_v1,21.169760554637875,3.0936243875383305,122.01611165929931,52.92440138659468,0.0,,1.693650170575535,,21.169760554637875,False,incumbent,incumbent
00-0032268,QB,2026,1.4237754168290853,-1.0384601402808358,0.0,10.330733793020132,True,5.8426460403241265,1.1391573536590747,4.036864414055417,0.1826251442086696,0.30902263401683644,42.47223440225275,,,,0.038832823991726904,4.479563809192626,,False,False,False,False,Marcus Mariota,WAS,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,6.6374016997308996,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,32.67144533753111,214.92336904810367,27.290701806501442,124.16028766147345,2025.0,WAS,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,24.20418208609445,0.00576873278203518,173.15829587997456,60.510455215236114,0.0,,7.881760491756275,,24.20418208609445,False,incumbent,incumbent
00-0035662,WR,2026,2.9965617426256546,1.0092842426977073,1.0092842426977073,6.7393590300615145,False,,,,,,,0.09087321366976044,19.077077240941126,1.5846887627925423,,,2.606643344260761,False,False,False,False,Marquise Brown,PHI,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,17.0,4.6806462270350915,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,50.941549624636124,15.73341823773672,106.17707128236313,50.941549624636124,41.71247548152782,,6.510479164218449,,50.941549624636124,False,incumbent,incumbent
00-0040138,WR,2026,3.1036989756240096,0.9616228712468684,0.9616228712468684,6.706883780786313,False,,,,,,,0.09091865581528642,17.65256890249399,1.8040946261852533,,,2.525081433688838,False,False,False,False,Jaylin Noel,HOU,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,14.351063184018397,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,34.32483042096658,230.71531420889468,27.03402673302534,113.94163263281224,2025.0,HOU,canonical_source_team_frame,False,-13.0,-0.11489041694012073,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,52.76288258560816,15.745059630975458,110.39678695099914,52.76288258560816,22.55002343110553,,60.53554062852464,,52.76288258560816,False,incumbent,incumbent
00-0039410,WR,2026,3.2024937743653124,0.9658601896143697,0.9658601896143697,6.701543053996414,False,,,,,,,0.09273388863965214,18.995972297951873,1.5029496996214882,,,2.268250017603423,False,False,False,False,Ryan Flournoy,DAL,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,14.04816719935227,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,34.85375341295928,250.071496061463,26.933211492050265,120.7564084896434,2025.0,DAL,canonical_source_team_frame,False,60.0,0.6742371407758195,0.7466666666666666,high,2026-08-30,1,2,False,markdown_market_v1,54.44239416421031,16.141008248396844,114.66382980202407,54.44239416421031,64.76463291062501,165.4,59.05907481764912,55.46666666666667,54.44239416421031,False,incumbent,incumbent
00-0031503,QB,2026,1.4294782571198923,-0.348498862403979,0.0,8.231961599219598,True,6.667776764755319,0.7407845072734494,3.726383327409245,0.140419639120527,0.36608767061703107,40.770155539136724,,,,0.0007528232661692096,3.795278130540371,,False,False,False,False,Jameis Winston,NYG,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,7.4013058975885535,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.994745797799972,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,24.30113037103817,6.440871272025899,142.07339744951778,60.75282592759542,0.0,,6.028616602619092,,24.30113037103817,False,incumbent,incumbent
00-0040727,WR,2026,3.176294824499058,0.9235997956227417,0.9235997956227417,6.668457824440148,False,,,,,,,0.09434484009023164,18.604547171302805,1.4957328484318195,,,2.2177311722563733,False,False,False,False,Tre Harris,LAC,veteran_model,False,,False,ACT,2.0,starter,RWR,curated,17.0,13.886283489187871,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,34.81239421539152,230.9924120352485,26.622477258704382,118.76948607670286,2025.0,LAC,canonical_source_team_frame,False,82.0,1.0745023910051112,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,53.997012016483986,15.435327897427857,114.44055681537247,53.997012016483986,48.15755357919108,173.5,66.52676928452993,55.46666666666667,53.997012016483986,False,incumbent,incumbent
00-0041525,WR,2026,2.84206521691882,0.48453009959193793,0.48453009959193793,6.859477051159907,False,,,,,,,0.11040199304556725,17.85677652473133,1.3807331235372677,,,2.2687838363350945,False,False,False,False,Chris Bell,MIA,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,no_data,,off_chart,1.0,False,9.0,False,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444191,2025.0,MIA,canonical_source_team_frame,False,-63.0,-0.38537257091253474,0.62,medium,2026-08-30,1,1,False,markdown_market_v1,48.31510868761994,7.806466402209491,104.60652086564589,48.31510868761994,39.54454660248807,,32.82218623167471,,48.31510868761994,False,incumbent,incumbent
00-0041052,RB,2026,3.1476694101311713,0.3696525116333812,0.3696525116333812,6.384558274865985,False,,3.3135130354982754,,,,,0.028826453039518602,5.454419052830602,0.7085264192196243,0.10604631177505855,14.122875821446948,0.9292859849892612,False,False,False,False,Kaelon Black,SF,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.6,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,no_data,,off_chart,0.6179908683182744,False,5.0,False,34.25083482490253,240.12569369654557,26.958300492590134,112.8835201485632,2025.0,SF,canonical_source_team_frame,False,-42.0,-0.45922264761253156,0.7466666666666666,high,2026-08-30,1,2,False,markdown_market_v1,53.51037997222991,6.293449823573294,109.82398134166554,53.51037997222991,38.70842882487577,161.5,16.19772582560764,68.23333333333333,53.51037997222991,False,incumbent,incumbent
00-0040134,WR,2026,3.01119524371269,0.9317934215340604,0.9317934215340604,6.597647127843993,False,,,,,,,0.08110048485029482,18.65713102453439,1.5025269474724343,,,2.3540757200534292,False,False,False,False,Pat Bryant,DEN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,3.68391843002937,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,34.86796196556067,230.06365512136918,26.57618138477283,117.91787351632537,2025.0,DEN,canonical_source_team_frame,False,94.0,1.4790391320611704,0.8333333333333333,high,2026-08-30,1,2,False,markdown_market_v1,51.19031914311573,15.065000361407268,110.23900013604816,51.19031914311573,43.12491053374304,176.2,3.5688487950330368,55.46666666666667,51.19031914311573,False,incumbent,incumbent
00-0036309,WR,2026,2.729103677878552,0.6536304244404313,0.6536304244404313,6.584396749568281,False,,,,,,,0.12803506119721042,16.44354918597711,1.355527642469477,,,2.337749060030718,False,False,True,True,Darnell Mooney,NYG,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,17.0,3.8322981445706326,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.994745797799972,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,-57.0,-0.3999287094730826,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,46.394762523935384,9.73020908158507,98.99351994866718,46.394762523935384,45.6833972967574,,2.211980022651771,,46.394762523935384,False,incumbent,incumbent
00-0033307,WR,2026,2.7984103724710643,0.8266847740280859,0.8266847740280859,6.527702902020856,False,,,,,,,0.08964595353091534,18.629887918955877,1.2655414927744155,,,1.8483547607641349,False,False,False,False,Kendrick Bourne,ARI,veteran_model,False,,True,ACT,3.0,starter,SWR,curated,17.0,12.51223125543443,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,False,0.0,-0.0010496157445882273,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,47.57297633200809,12.888253337215449,102.66980512052734,47.57297633200809,26.23761763128784,,40.66641320162474,,47.57297633200809,False,incumbent,incumbent
00-0040878,RB,2026,3.0377316125287956,0.0,0.0,8.797357095701518,False,,3.448143437326118,,,,,0.025320680868522162,4.884613126636435,0.6368055809342957,0.09365243226853591,14.973505477985618,0.8351124871266444,False,False,False,False,Mike Washington Jr.,LV,rookie_rule,True,drafted,False,,2.0,committee,,rookie_path,17.0,12.294117647058824,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,,17.0,above_median,2.0,rank_2,0.7210862474524415,False,17.0,False,33.854801045689456,214.5498181545603,25.409147592119822,101.32508075439343,2025.0,LV,canonical_source_team_frame,False,-72.0,-0.9524918587865687,0.7466666666666666,high,2026-08-30,1,2,False,markdown_market_v1,51.641437412989525,0.0,150.3661299161886,51.641437412989525,51.89539103740532,158.1,46.96026978873267,80.05294117647058,51.641437412989525,False,incumbent,incumbent
00-0037837,WR,2026,2.6441839798438065,0.7076840402449827,0.7076840402449827,6.492148377254029,False,,,,,,,0.10166434515321782,16.719377534272777,1.4323138207097532,,,2.444955083213966,False,False,True,True,Calvin Austin III,NYG,veteran_model,False,,True,ACT,3.0,starter,SWR,curated,17.0,13.396696682377932,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.994745797799972,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,6.0,0.0281128523638254,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,44.95112765734471,10.527589219672876,97.54988508207651,44.95112765734471,31.78262740877077,,47.82256590484344,,44.95112765734471,False,incumbent,incumbent
