player_id,position,attempts,carries,completions,interceptions,passing_tds,passing_yards,rushing_tds,rushing_yards,display_name,team,depth_rank,projected_games,fantasy_pts,fantasy_pts_season,rank
00-0026498,QB,27.51953147170822,1.7123287671232876,19.116660021925806,0.4834659044474658,1.651171888302493,200.7001685089647,0.01623915585259177,2.077625570776256,Matthew Stafford,LA,1.0,17.0,13.970959976866805,237.50631960673567,17
00-0036264,QB,25.176622194572527,2.7172413793103454,16.005754157723025,0.47193723874382243,1.5105973316743515,177.26126942651027,0.11018882282996437,10.937931034482759,Jordan Love,GB,1.0,17.0,13.943891666698235,237.04615833386998,18
00-0039163,QB,26.663685660793547,3.40012735162426,16.500491692490915,0.4601910218978212,1.3520603722316888,181.45419654036507,0.10874240367646848,13.018528411239508,C.J. Stroud,HOU,1.0,17.0,13.700334569928478,232.90568768878413,19
00-0036442,QB,24.321078790300827,3.2607142857142852,15.782509153496704,0.4088045822841719,1.4592647274180497,165.03842577999646,0.13109402332361514,11.971428571428572,Joe Burrow,CIN,1.0,17.0,13.604693773388261,231.27979414760043,20
00-0033106,QB,25.243304706070532,1.838235294117647,16.746880759607112,0.4228898325167371,1.5145982823642319,189.91407280677728,0.028722426470588234,2.8676470588235294,Jared Goff,DET,1.0,17.0,13.268275641400427,225.56068590380727,21
00-0033119,QB,25.61443875706898,2.8793135555407705,17.10884781157298,0.4113861890925789,1.2511083043302693,178.71960676971906,0.08582839609714585,13.4073020773693,Jacoby Brissett,ARI,1.0,17.0,13.186145694244487,224.1644768021563,22
00-0034869,QB,23.927139457264165,3.0110294117647056,15.312181750477176,0.5753664884129753,1.3787044586341006,186.34795039184627,0.05853746513969943,8.216911764705882,Sam Darnold,SEA,1.0,17.0,12.990918840693087,220.8456202917825,23
00-0023459,QB,24.98032374466148,1.5374376039933444,16.129724840470356,0.4530422221149905,1.4988194246796886,169.64288189218126,0.03880199667221298,5.2312811980033285,Aaron Rodgers,PIT,1.0,17.0,12.630848630009634,214.72442671016378,24
00-0039150,QB,25.67087243648695,2.9766712781724345,17.011445428048127,0.5460963246936981,1.0772569636737632,167.87479314241975,0.1648076146373709,15.440741216766314,Bryce Young,CAR,1.0,17.0,12.464746740505305,211.90069458859017,25
00-0040743,QB,23.322771529841074,3.7263010137217583,14.754067925726808,0.48841968618575193,1.0779849729289708,161.1402902633487,0.21684774022761,12.66285842287298,Tyler Shough,NO,1.0,17.0,12.348084413531286,209.91743503003187,26
00-0038128,QB,22.989285579993616,4.865939481905267,13.930694132790178,0.5246229577940783,0.7052129584636777,156.27993692570084,0.27161058992069687,25.098326356449387,Malik Willis,MIA,1.0,17.0,12.162299570463706,206.759092697883,27
00-0030565,QB,23.276640871675355,3.109375,13.847711336633601,0.5614002541083228,1.3965984523005213,145.59851925592315,0.0630092902915445,14.09375,Geno Smith,NYJ,1.0,17.0,12.074964812971633,205.27440182051777,28
00-0040676,QB,26.597065411473796,3.010446771072109,16.799068560505305,0.6987712456032181,0.9650141389156984,167.52051530286528,0.110608948894473,13.949726734774778,Cam Ward,TEN,1.0,17.0,11.221961043415284,190.77333773805984,29
00-0029604,QB,20.56228471339343,1.6791044776119404,12.207281181759996,0.5050402777918399,1.2337370828036058,135.7518324228927,0.06360594202110023,2.675373134328358,Kirk Cousins,LV,1.0,17.0,10.00411403810589,170.06993864780011,30
00-0040668,QB,24.23176689209911,1.8943794265031333,14.893800196884076,0.436846179097345,0.7269530067629733,150.79472132475007,0.0621840589182178,7.043201897603303,Shedeur Sanders,CLE,1.0,17.0,9.143333065116844,155.43666210698635,31
00-0039917,QB,21.518397193622985,1.8118374576607876,13.12465995117494,0.4789463036769643,0.6494187230277811,146.50544034307583,0.0522519451086694,7.245021977647291,Michael Penix Jr.,ATL,1.0,17.0,8.538013766896974,145.14623403724855,32
00-0041562,QB,5.958815626479463,4.237054666466431,3.647452026565397,0.14012595104330516,0.3575289375887678,39.783485941870666,0.2122889365536424,20.90757997449174,Fernando Mendoza,LV,2.0,17.0,6.1056949027143155,103.79681334614337,33
00-0036945,QB,3.730336772711438,4.566828013027441,2.27489169539698,0.08588090054704844,0.22382020636268626,23.404459724262068,0.2181996078856952,19.81607603701949,Justin Fields,KC,2.0,17.0,4.950502664343251,84.15854529383526,34
00-0032268,QB,5.042298250150938,2.965080548517683,2.9875247310156445,0.11466056682467052,0.30253789500905626,32.210003305011,0.0339396116797187,17.654036412717392,Marcus Mariota,WAS,2.0,17.0,4.2382718899373755,72.05062212893539,35
00-0039376,QB,5.743648047684627,2.677348686534231,3.549972221791085,0.1254944973528023,0.3446188828610776,38.17491678948212,0.0947593590373058,9.66835526947102,Spencer Rattler,NO,2.0,17.0,4.1898748894889275,71.22787312131177,36
00-0035993,QB,3.893370845783486,3.78459363122754,2.1979882212454678,0.11156507548198213,0.23360225074700913,24.234740658646317,0.0977027122345922,19.19222685365217,Tyler Huntley,BAL,2.0,17.0,4.186107437142695,71.16382643142582,37
00-0036972,QB,6.600417052877964,1.7024864018942103,4.194498512728487,0.1464357713125192,0.39602502317267785,44.72746880494903,0.0889430039994804,3.5579131635247774,Mac Jones,SF,2.0,17.0,3.969776642612994,67.4862029244209,38
00-0041561,QB,4.898906126129681,2.394384274919171,2.910297657829889,0.11787762803755757,0.29393436756778085,33.12852015577269,0.0963726553361711,10.361434549498147,Carson Beck,ARI,,17.0,3.8795024073937574,65.95154092569388,39
00-0040704,QB,5.719286629491715,2.2993476953386383,3.5091933818485783,0.10631560973154157,0.3431571977695029,35.396866184763184,0.0376308539127192,9.995558917367882,Dillon Gabriel,CLE,,17.0,3.801213234218559,64.62062498171551,40
00-0036898,QB,5.632493386690989,2.5092077755496907,3.4134989126010926,0.16224234994924236,0.33794960320145934,35.88372262851707,0.049466854495405,9.522588852771534,Davis Mills,HOU,2.0,17.0,3.7117226302976194,63.09928471505953,41
00-0037012,QB,4.798226346413336,2.9453089110515047,2.7728384992152244,0.05753702974548278,0.2097033106320517,28.765190431143747,0.0863127848739132,12.98157191875654,Trey Lance,LAC,2.0,17.0,3.6903807014021246,62.73647192383612,42
00-0041056,QB,4.541363086513195,2.3219218042493903,2.693777675309812,0.16828656923130497,0.2724817851907917,27.97797302730559,0.1320072647658854,9.224726327312531,Cade Klubnik,NYJ,2.0,17.0,3.586989144719346,60.97881546022888,43
00-0036212,QB,6.077819783132367,1.6892644533657075,3.9047287653701788,0.12264088979014917,0.364669186987942,44.090057034149005,0.057366738422217,1.0894539769725602,Tua Tagovailoa,ATL,2.0,17.0,3.430143077967988,58.312432325455795,44
00-0026300,QB,4.103918030411744,2.305547373759066,2.2885326586675316,0.0969056396526521,0.24623508182470466,23.905312279288818,0.0665925794574982,10.218476641216505,Josh Johnson,CIN,,17.0,3.1687446800317067,53.868659560539015,45
00-0039398,QB,5.023593598676709,2.3369202641424653,2.732760381042577,0.12135039549024101,0.2150206761312841,30.855721220673544,0.0414836039703262,10.631463352042989,Joe Milton III,DAL,2.0,17.0,3.163658721397852,53.78219826376348,46
00-0026158,QB,5.226250706371173,1.3311442011561068,3.2286009639608326,0.13919560944742942,0.3135750423822704,35.8579826371404,0.0551147143705307,3.19365580083627,Joe Flacco,CIN,2.0,17.0,3.06028212242665,52.02479608125305,47
00-0028118,QB,3.4741369618664146,1.955092946463368,2.161639396727149,0.027461512797601267,0.20844821771198488,25.850995253058542,0.0239187434394897,10.172807989313384,Tyrod Taylor,GB,2.0,17.0,2.9737029149433556,50.55294955403704,48
00-0041156,QB,4.6603470737876105,1.9857936507936509,2.6710776629672686,0.16944993973721056,0.2796208244272566,26.912563526328608,0.0674074074074074,6.706349206349207,Mark Gronowski,MIA,,17.0,2.9311653243671145,49.82981051424095,49
00-0031503,QB,4.238694531247812,1.4861732261387497,2.467508702896893,0.0987726796964772,0.2543216718748687,29.138127001414027,0.0158244631765384,7.242330491804639,Jameis Winston,NYG,2.0,17.0,2.8044462364027756,47.675586018847184,50
00-0033319,QB,3.70015181399869,1.6019491657977332,2.4047150198847955,0.026614021447777893,0.2220091088399214,21.1250603798329,0.0809211508373418,6.059065405729434,Nick Mullens,JAX,2.0,17.0,2.77124425325444,47.111152305325476,51
00-0037324,QB,4.231086573706872,1.7256646861819829,2.643446156826991,0.09952230856674268,0.2538651944224123,26.75287416469127,0.040422243226204,5.784290831142831,Chris Oladokun,KC,,17.0,2.707493669615322,46.02739238346047,52
00-0041568,QB,3.594113751907071,1.2711163999399293,2.1999938091464606,0.08451823973304398,0.21564682511442426,24.49162303031951,0.0636866809660927,6.272273992347522,Ty Simpson,LA,,17.0,2.682563227235698,45.60357486300686,53
00-0040206,QB,4.118397823155641,1.5351637618307663,2.814681418109381,0.1488094615740052,0.24710386938933848,30.52288938742686,0.0306161095522574,5.7875626323026745,Riley Leonard,IND,2.0,17.0,2.6741650504502297,45.4608058576539,54
00-0033869,QB,5.387698119540092,1.3102781858947912,3.640638425663936,0.16746962183206446,0.3232618871724055,32.19999814108702,0.0062713502665058,3.4657225464954746,Mitchell Trubisky,TEN,2.0,17.0,2.630308586917556,44.71524597759846,55
00-0040398,QB,2.677910718590256,2.0617942137795526,1.4567697248091005,0.1369291482828154,0.16067464311541535,15.886689386685855,0.131068475370098,7.859202534794807,Brady Cook,NYJ,,17.0,2.5766389570635337,43.80286227008008,56
00-0041194,QB,3.55425120567086,1.9857936507936509,2.037118878428534,0.1292323603963585,0.2132550723402516,20.10738208150513,0.0674074074074074,6.706349206349207,Jack Strand,ATL,,17.0,2.47393021690786,42.05681368743362,57
00-0038400,QB,4.005102406382998,1.588052008838173,2.688798591869876,0.08214606531015348,0.2403061443829799,24.31885921076272,0.0364157581082125,4.629641991201207,Tanner McKee,PHI,2.0,17.0,2.4511455631115173,41.669474572895794,58
00-0039923,QB,2.510028392918681,2.0552011636572343,1.5170713362980506,0.07656771655531146,0.15060170357512084,19.388216296694818,0.0799968719679699,6.514766453373364,J.J. McCarthy,MIN,2.0,17.0,2.356257910202809,40.05638447344775,59
00-0036679,QB,4.315251325483489,1.2955055828310946,2.7155576074174816,0.07782188813733262,0.25891507952900933,27.667640008278322,0.0327645191730995,1.6461580072134674,Shane Buechele,BUF,,17.0,2.3479250579324487,39.91472598485163,60
00-0040673,QB,3.8855495064689074,1.3965946641397942,1.8147817218035915,0.09686778892213384,0.23313297038813444,20.93125644850443,0.0512084436444058,4.396415713623084,Jalen Milroe,SEA,,17.0,2.3229387948771905,39.489959512912236,61
00-0034771,QB,4.542997285033992,1.245559212952589,2.9581823124632285,0.12136062151131703,0.2725798371020395,24.758518615787107,0.021937748629719,3.523865650370324,Mason Rudolph,PIT,2.0,17.0,2.3219519068323544,39.473182416150024,62
00-0033949,QB,2.918881580093161,1.4892612512367214,1.6799014440143996,0.048673659547067594,0.17513289480558963,17.7273114883429,0.1059381843303552,3.694482309285507,Joshua Dobbs,DET,2.0,17.0,2.317354056572621,39.39501896173456,63
00-0032950,QB,2.680318573270312,1.9631947781723504,1.36680886468586,0.0801732008726499,0.1608191143962187,18.123650296919198,0.0781163347577475,6.045565016552236,Carson Wentz,MIN,,17.0,2.2811305779180517,38.779219824606876,64
00-0040494,QB,3.9772078187889734,1.3128815798982918,2.3990128603738263,0.10741660754306348,0.2386324691273384,18.96406995509938,0.0312347087443179,4.884846572533051,Max Brosmer,MIN,,17.0,2.174152369346414,36.96059027888904,65
00-0040996,QB,2.744953798471442,1.9857936507936509,1.5732701150550343,0.09980635527095742,0.16469722790828653,15.832273541886996,0.0674074074074074,6.706349206349207,Jacob Clark,LV,,17.0,2.167546507846076,36.84829063338329,66
00-0039164,QB,2.890636119371471,1.7543396794851436,1.7699527975867164,0.07474643243996186,0.17343816716228827,14.974854977390406,0.0432932055599013,7.468167971358692,Anthony Richardson,IND,,17.0,2.149830033360123,36.54711056712209,67
00-0035264,QB,4.714383064348129,0.7283659096818578,2.774335384033804,0.11434076283318335,0.28286298386088776,24.77422935616828,0.0226920007622033,1.0520947695726246,Jarrett Stidham,DEN,2.0,17.0,2.1351010655543976,36.296718114424756,68
00-0035100,QB,3.535235110636228,1.5469817793667582,2.232320322161061,0.1393822855257533,0.21211410663817368,23.441010266034557,0.058947951953273,2.542746646147593,Jake Browning,TB,2.0,17.0,2.1152946424769676,35.96000892210845,69
00-0038102,QB,3.905654966023729,1.4513495506283212,2.020474177171766,0.11795657146116853,0.2260326873702909,25.09189311182519,0.0329114630824808,1.9778220941105795,Kenny Pickett,CAR,2.0,17.0,2.067144318937777,35.14145342194221,70
00-0038579,QB,2.5893326914912227,1.5883612042227986,1.5031791049406513,0.052510611479562264,0.15535996148947337,10.760003855053727,0.0287995590512436,8.59306770720706,Aidan O'Connell,LV,,17.0,1.9789229022290857,33.641689337894455,71
00-0040234,QB,2.7981260592543062,1.313590193304759,1.85510165871569,0.0848309639254697,0.16788756355525836,18.972140263046104,0.0382145505096094,4.5710060113120194,Quinn Ewers,MIA,2.0,17.0,1.9471618410807965,33.10175129837354,72
00-0032434,QB,4.169017223871985,0.998264131387088,2.43949493647769,0.09607529038295104,0.2501410334323191,24.158236457032416,0.0086429337114436,0.7016672840183293,Brandon Allen,NYG,,17.0,1.8967673419151656,32.245044812557815,73
00-0037013,QB,3.116770179915631,1.9221838178341173,1.742646165692973,0.1363338425070084,0.18700621079493787,18.437914496535875,0.0188596949876794,5.11550795247767,Zach Wilson,NO,,17.0,1.837582703201013,31.23890595441722,74
00-0041123,QB,3.6964443679945314,0.696576541274817,2.1926014561794327,0.13697692282996707,0.149177302582475,24.435598913096147,0.0396021794297656,2.76741789819376,Behren Morton,NE,,17.0,1.8145341875917813,30.847081189060283,75
00-0038416,QB,2.841639782433366,1.0744795976624677,1.7104472111825144,0.12653181832321497,0.160857755281591,18.132645327948474,0.0434506733361008,3.4783164086646066,Tyson Bagent,CHI,2.0,17.0,1.7242088784809382,29.311550934175948,76
00-0034577,QB,2.7258738269826814,0.8866708183057798,1.5541524715216268,0.055823910987756825,0.16355242961896088,13.8478154594947,0.0421339674701952,2.9688461819835728,Kyle Allen,BUF,2.0,17.0,1.6461629378996463,27.984769944293987,77
00-0039577,QB,1.8699424428159575,1.8254187836867777,1.047080625177574,0.07828673946428935,0.0965842664116761,9.460875993091207,0.0593346773582631,6.658905801913962,Kedon Slovis,ARI,,17.0,1.6300972707827488,27.71165360330673,78
00-0027973,QB,3.299540627573917,1.0727537675933203,2.205133838522873,0.0840667831448695,0.19797243765443504,17.740897178025417,0.0068375950392384,2.2894903698999807,Andy Dalton,PHI,,17.0,1.6033666786744463,27.257233537465588,79
00-0031237,QB,2.410076009728933,1.0756892552816235,1.3767690081751107,0.0710700653292968,0.14460456058373597,16.026872798202966,0.0415542416473,2.082697586460564,Teddy Bridgewater,DET,,17.0,1.5349482321343253,26.09411994628353,80
00-0041565,QB,2.026864615841196,0.8964477189477188,1.2041013222846073,0.04877047796328622,0.12161187695047176,13.421553817153633,0.0360815295815295,3.879278887778888,Drew Allar,PIT,,17.0,1.530185770828526,26.013158104084944,81
00-0035704,QB,2.511831895636319,0.824118961168865,1.2870160084251119,0.024586516348391436,0.15070991373817913,12.339605540452887,0.0378288268081399,1.788527524328566,Drew Lock,SEA,2.0,17.0,1.4530765571557451,24.70230147164767,82
00-0041117,QB,1.9149006518808298,0.8541154278625831,1.1358520620806118,0.0709593254238642,0.11489403911284979,12.265323166665523,0.048558672914884,3.393301643297512,Athan Kaliakmanis,WAS,,17.0,1.4389526340893468,24.462194779518896,83
00-0041092,QB,1.8742905943393164,0.7523026645768025,1.1117635969404316,0.06945446286833702,0.11245743566035898,11.725894716981507,0.0427703537841468,2.988811330049261,Taylen Green,CLE,,17.0,1.335459861293829,22.702817641995093,84
00-0035289,QB,1.694052669197498,1.3936526277501546,0.9391492190762933,0.03887311919981151,0.10164316015184988,5.4954624534098695,0.0364124295535172,4.931883946212961,Gardner Minshew,ARI,2.0,17.0,1.2603078722865706,21.4252338288717,85
00-0040942,QB,2.0610696744907555,0.8198015910139292,1.181301967897675,0.07494036959200248,0.12366418046944533,11.344878015534876,0.0278280171842784,2.7686037504766805,Kyron Drones,GB,,17.0,1.24239958146851,21.120792884964672,86
00-0040985,QB,1.6368302614247145,0.8305908333337207,0.9381491721832396,0.05951505000957808,0.09820981568548287,9.502873604485208,0.0281942560693593,2.8050407824107517,Diego Pavia,BAL,,17.0,1.1035937215594145,18.761093266510045,87
00-0040981,QB,1.6368302614247145,0.8305908333337207,0.9381491721832396,0.05951505000957808,0.09820981568548287,9.502873604485208,0.0281942560693593,2.8050407824107517,Joe Fagnano,BAL,,17.0,1.1035937215594145,18.761093266510045,88
00-0040891,QB,1.2684916985075274,0.696576541274817,0.752424889545434,0.04700573637773642,0.07610950191045164,8.57454578201452,0.0396021794297656,2.76741789819376,Cole Payton,PHI,,17.0,1.067763232564884,18.15197495360303,89
00-0041172,QB,1.8626695842876002,0.5957380952380952,1.0675889673675152,0.06772655422664628,0.0969444444444444,11.32312941178556,0.0202222222222222,2.011904761904762,Miller Moss,CHI,,17.0,1.0277736553197168,17.472152140435185,90
00-0041251,QB,1.7243660707319746,0.6433971428571429,0.9883203163594942,0.06269784677924184,0.10346196424391847,9.701108215662178,0.02184,2.172857142857143,Jalon Daniels,TB,,17.0,1.0248222063293917,17.42197750759966,91
00-0040906,QB,1.19349944847066,0.696576541274817,0.7079421108901675,0.04422679352793001,0.0716099669082396,7.639788586704277,0.0396021794297656,2.76741789819376,Garrett Nussmeier,KC,,17.0,1.017932690443239,17.304855737535064,92
00-0041203,QB,1.6034487166498292,0.5957380952380952,0.9190165416748702,0.058301299046209995,0.09620692299898975,9.959154596927666,0.0202222222222222,2.011904761904762,Joey Aguilar,JAX,,17.0,0.9891150873044551,16.814956484175735,93
00-0041414,QB,1.655643808074075,0.5957380952380952,0.9489321553861315,0.06019910943594744,0.0969444444444444,9.746709372511187,0.0202222222222222,2.011904761904762,Matthew Caldwell,LA,,17.0,0.9797717433301397,16.656119636612374,94
00-0041149,QB,1.5534045979426818,0.5980968145452994,0.8903337578553159,0.05648169789529486,0.09320427587656091,9.129269206730344,0.0203022885237923,2.0198705419079093,Haynes King,CAR,,17.0,0.9488252613184123,16.130029442413008,95
00-0041453,QB,1.3556767959222449,0.6433971428571429,0.7770060792592318,0.0492923268878897,0.08134060775533469,8.241403891486295,0.02184,2.172857142857143,Luke Altmyer,DET,,17.0,0.9047596471907253,15.380914002242331,96
