player_id,position,season,fantasy_pts,fantasy_pts_low_raw,fantasy_pts_low,fantasy_pts_high,fantasy_low_floor_applied,pg_attempts,pg_carries,pg_completions,pg_interceptions,pg_passing_tds,pg_passing_yards,pg_receiving_tds,pg_receiving_yards,pg_receptions,pg_rushing_tds,pg_rushing_yards,pg_targets,any_stat_low_n_flag,any_stat_constraint_applied,any_receiving_share_capped,any_receiving_share_normalized,display_name,team,source,low_confidence,rookie_tier,team_changed,roster_status,depth_rank,role,formation_role,depth_chart_status,projected_games,projected_games_raw,projection_run_id,composition_version,concentration_scale,concentration_calibration_version,role_discount_factor,role_discount_applied,nfl_depth_rank,projected_volume_games,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_id_unresolved,rookie_availability_cell_n,rookie_availability_fallback_used,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,td_rate_clip_applied,sentiment_score,sentiment_feature,sentiment_confidence,sentiment_coverage,sentiment_as_of,sentiment_claim_count,sentiment_source_count,sentiment_model_active,sentiment_version,fantasy_pts_season,fantasy_pts_season_low,fantasy_pts_season_high,incumbent_pred,accuracy_ensemble_pred,accuracy_ensemble_applied,accuracy_ensemble_arm,adp,adp_points,v2_pred,v3_p50,accuracy_ensemble_points_before
00-0040162,RB,2026,4.488024891757579,0.963657430972896,0.963657430972896,9.110757833678452,False,,4.18114101747726,,,,,0.0599883439570847,10.044861036560397,1.364171042252995,0.1325500010615934,16.564636891529865,1.5667522294799845,False,True,False,False,Dylan Sampson,CLE,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,11.071060043372984,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,33.82707987620956,210.09032913022048,26.55432348725456,109.36695682546336,2025.0,CLE,canonical_source_team_frame,False,78.0,1.0639991141645062,0.8333333333333333,high,2026-08-26,1,2,False,markdown_market_v1,76.29642315987884,16.479572095700213,154.3206208773287,76.29642315987884,76.29642315987884,False,incumbent,174.6,68.23333333333333,55.79869856880195,73.49011255342731,76.29642315987884
00-0039391,RB,2026,4.483509548102198,0.6820146717767369,0.6820146717767369,9.051433851721937,False,,5.476726256825837,,,,,0.0467463209446369,4.812557458088555,0.82886696045771,0.2029776007679499,20.7696996981631,1.1571561786872984,False,False,False,False,Kimani Vidal,LAC,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,6.409490502728817,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,34.81239421539152,230.9924120352485,26.622477258704382,118.76948607670286,2025.0,LAC,canonical_source_team_frame,False,10.0,0.1805281096481435,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,76.21966231773737,11.59568325913213,154.52059185177012,76.21966231773737,76.21966231773737,False,incumbent,,,30.948210729194884,36.93990590546967,76.21966231773737
00-0037252,TE,2026,4.061770025294821,2.4575892568796687,2.4575892568796687,6.850295904746948,False,,,,,,,0.2234116863084417,19.41582452982844,2.303841041894253,,,2.6810598727918125,False,True,False,False,Greg Dulcich,MIA,veteran_model,False,,False,ACT,1.0,starter,,curated,17.0,13.718981171524558,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,1.0,17.0,,,,,,,,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444193,2025.0,MIA,canonical_source_team_frame,False,77.0,0.5251972989635926,0.62,medium,2026-08-26,1,1,False,markdown_market_v1,69.05009043001195,37.372850722138445,103.41316925402816,69.05009043001195,69.05009043001195,False,incumbent,,,87.71553976157814,101.63586814861404,66.97615161539348
00-0040586,RB,2026,4.359291133009825,0.7159505965289015,0.7159505965289015,9.280986958780783,False,,4.819402167012864,,,,,0.0257030538157821,4.623777519945296,0.851039861347301,0.1196296025093483,26.009948105669903,1.0255303689833872,False,True,False,False,Jaydon Blue,DAL,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,9.350214780395394,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,34.85375341295928,250.071496061463,26.933211492050265,120.7564084896434,2025.0,DAL,canonical_source_team_frame,False,-94.0,-1.6607936493673554,0.7466666666666666,high,2026-08-26,1,2,False,markdown_market_v1,74.10794926116702,12.168682243515518,158.0530865500922,74.10794926116702,74.10794926116702,False,incumbent,167.0,68.23333333333333,18.29264077709211,61.58140885381178,74.10794926116702
00-0040170,WR,2026,3.72231714967696,1.8354996329543896,1.8354996329543896,7.82997535924194,False,,,,,,,0.1410104322023305,23.434372904361062,2.292815666078565,,,3.911416958009724,False,False,True,True,Elic Ayomanor,TEN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,6.187780638408773,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,33.99714946554143,212.007639970746,25.993384614102037,108.23524626366611,2025.0,TEN,canonical_source_team_frame,False,-62.0,-0.4688528643819865,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,63.27939154450832,26.78115598714737,114.27870471595328,63.27939154450832,63.27939154450832,False,incumbent,,,57.54679794789356,19.20405243275912,63.27939154450832
00-0034975,RB,2026,4.089124965139679,0.9310778528759662,0.9310778528759662,8.678469254089974,False,,3.566067775920251,,,,,0.0750755458603213,9.36497147129971,1.5630667595113985,0.1230149515770751,13.477515279196664,1.9045641541632228,False,False,False,False,Justice Hill,BAL,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,9.83864862478938,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,31.37799975249296,213.6518141922886,28.079230857805165,132.67231187281823,2025.0,BAL,canonical_source_team_frame,False,-97.0,-0.9999999999999998,0.3333333333333332,low,2026-08-26,0,1,False,markdown_market_v1,69.51512440737454,15.208394389987744,142.0808673135272,69.51512440737454,69.51512440737454,False,incumbent,174.2,68.23333333333333,33.85738271986558,56.90213469846413,69.51512440737454
00-0037263,RB,2026,4.152864153934207,0.6786828122564412,0.6786828122564412,8.459881321708604,False,,3.6014616586675148,,,,,0.0414694051277483,5.346202692016189,0.85964163957728,0.2210254879750262,17.04452734161288,1.0095930632634431,False,True,False,False,Tyler Allgeier,ARI,veteran_model,False,,True,ACT,2.0,committee,,curated,17.0,9.309778218505974,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,36.21537296296883,240.75211132429325,24.991541448852136,107.82682362857648,2025.0,ARI,canonical_source_team_frame,False,52.0,0.5743447692028953,0.8333333333333333,high,2026-08-26,1,2,False,markdown_market_v1,70.59869061688151,11.522555237498516,140.01508317317283,70.59869061688151,70.59869061688151,False,incumbent,154.6,80.05294117647058,28.763662684550912,37.522489402454895,70.59869061688151
00-0039342,WR,2026,4.049429283713289,1.7025856694589478,1.7025856694589478,7.678380801768963,False,,,,,,,0.1453570299226108,23.031769088988927,2.017988141563676,,,3.095644990901657,False,False,False,False,Xavier Legette,CAR,veteran_model,False,,False,ACT,2.0,starter,RWR,curated,17.0,13.663275027880662,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,33.086654804365814,214.5319014599454,26.991967859866016,116.4978523275508,2025.0,CAR,canonical_source_team_frame,False,91.0,1.133855837496209,0.62,medium,2026-08-26,1,1,False,markdown_market_v1,68.84029782312592,28.12200649170705,126.1132654782276,68.84029782312592,68.84029782312592,False,incumbent,,,52.25859899227592,81.79762168986547,68.84029782312592
00-0037746,RB,2026,4.05734803675438,0.7093674316608398,0.7093674316608398,8.803163791310718,False,,6.037197916344438,,,,,0.0484054489526255,7.982991108324549,0.881298745531541,0.0972339044329164,20.227902546510883,1.115702782163689,False,True,False,False,Brian Robinson,ATL,veteran_model,False,,True,ACT,2.0,committee,,curated,17.0,11.882488531032331,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,33.11019223657139,223.68381617318363,27.583501535610957,121.08084842723764,2025.0,ATL,canonical_source_team_frame,False,-50.0,-0.5705456970128162,0.8333333333333333,high,2026-08-26,1,2,False,markdown_market_v1,68.97491662482446,11.892434338576903,146.60855163939013,68.97491662482446,68.97491662482446,False,incumbent,159.6,68.23333333333333,31.235853267334026,59.41889909876815,68.97491662482446
00-0038608,WR,2026,3.6726652621395037,1.6476574910299486,1.6476574910299486,7.601763093036016,False,,,,,,,0.1322315324515186,24.64859572203356,1.6988933671419593,,,2.328520769980206,False,False,False,False,Kayshon Boutte,NE,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,4.54629511680513,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,33.74543089702036,243.75247513831917,27.01222693387557,121.7111389498118,2025.0,NE,canonical_source_team_frame,False,-29.0,-0.2836420059485633,0.8333333333333333,high,2026-08-26,1,2,False,markdown_market_v1,62.43530945637156,24.82198309888312,115.9454258854822,62.43530945637156,62.43530945637156,False,incumbent,161.0,67.586,32.246764879793666,6.12400560565716,62.43530945637156
00-0039875,RB,2026,4.083558625570431,0.838900960458825,0.838900960458825,8.74635539176941,False,,4.630982474270319,,,,,0.0563078999612099,9.481432563825708,0.9815223087316782,0.0786601291951843,18.477716843692395,1.398540174041469,False,False,False,False,Ray Davis,BUF,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,5.784990170605661,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,33.212884173930405,232.0006812309425,28.02188237819293,133.5452190763655,2025.0,BUF,canonical_source_team_frame,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1,69.42049663469733,14.23702295512464,148.17595495955405,69.42049663469733,69.42049663469733,False,incumbent,,,26.28510219706894,18.52982946641721,69.42049663469733
00-0040311,WR,2026,3.6773764252556402,1.6378631321960166,1.6378631321960166,7.569288733657189,False,,,,,,,0.1514559902812716,24.83871715721412,1.3652268673911594,,,2.246487688740081,False,False,False,False,Theo Wease Jr.,MIA,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.7359598684036293,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,7.0,17.0,,,,,,,,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444193,2025.0,MIA,canonical_source_team_frame,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1,62.51539922934588,25.836755737656794,114.75364057106556,62.51539922934588,62.51539922934588,False,incumbent,,,37.533128969188354,0.0,62.51539922934588
00-0038621,WR,2026,3.5771496440773016,1.6123901202142137,1.6123901202142137,7.496980703476654,False,,,,,,,0.1145847029418999,24.32973008180452,1.7648636701844682,,,2.520832712596219,False,False,False,False,DeMario Douglas,NE,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,10.5447685204676,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,33.74543089702036,243.75247513831917,27.01222693387557,121.7111389498118,2025.0,NE,canonical_source_team_frame,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1,60.81154394931413,24.294884088047088,114.32166037842477,60.81154394931413,60.81154394931413,False,incumbent,,,28.03636371727196,47.32354411954354,60.81154394931413
00-0039491,WR,2026,5.502827626415728,1.657159355728265,1.657159355728265,7.453194150105782,False,,,,,,,0.097773581736005,23.99494372314984,1.945981289644398,,,2.70365094212348,False,False,False,False,Jalen Coker,CAR,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,13.32596253569217,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.086654804365814,214.5319014599454,26.991967859866016,116.4978523275508,2025.0,CAR,canonical_source_team_frame,False,-4.0,-0.0429832814697865,0.7466666666666666,high,2026-08-26,1,2,False,markdown_market_v1,93.54806964906737,27.414203636603773,122.50778494941898,65.23481729431728,93.54806964906737,True,market_no_v3,117.5,97.74935483870968,90.11065449390549,78.20633601111032,65.23481729431728
00-0039874,RB,2026,3.8623570580004594,0.65559912337064,0.65559912337064,8.683998616852044,False,,6.051428533595285,,,,,0.0186969799926149,4.79537103891264,0.8066029607967299,0.1021319336009771,23.264780512403988,1.105780604046973,False,False,False,False,Jaylen Wright,MIA,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,9.207207554492228,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,2.0,17.0,,,,,,,,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444193,2025.0,MIA,canonical_source_team_frame,False,64.0,0.59086854961637,0.62,medium,2026-08-26,1,1,False,markdown_market_v1,65.66006998600781,11.114132575630316,143.0900444579234,65.66006998600781,65.66006998600781,False,incumbent,,,43.90440079447195,42.8203479480043,65.66006998600781
00-0041032,TE,2026,3.7801462918657127,2.059177272862543,2.059177272862543,5.886296110700281,False,,,,,,,0.1375536270229964,21.461209214601748,1.8959505975065207,,,2.848281134130683,True,False,False,False,Kenyon Sadiq,NYJ,rookie_rule,True,drafted,False,,2.0,backup,,rookie_path,17.0,15.272727272727272,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,1.0,17.0,above_median,1.0,rank_1,0.5982811500144616,False,3.0,True,32.41879516501858,201.132721478803,27.47972793367314,119.35043810725364,2025.0,NYJ,canonical_source_team_frame,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1,64.26248696171712,30.83066401273615,88.1458141895236,64.26248696171712,64.26248696171712,False,incumbent,,,114.4003934712822,72.00831781690863,58.69160846065432
00-0041040,WR,2026,3.522101285316506,0.5970481663405947,0.5970481663405947,8.464459255245977,False,,,,,,,0.1367731168183537,22.01995541472748,1.698341308609189,,,2.7875477352948703,False,False,False,False,Antonio Williams,WAS,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,above_median,,off_chart,1.0,False,9.0,False,32.67144533753111,214.92336904810367,27.29070180650144,124.16028766147345,2025.0,WAS,canonical_source_team_frame,False,-70.0,-0.715166951980795,0.8333333333333333,high,2026-08-26,1,2,False,markdown_market_v1,59.87572185038061,9.2444522076127,130.83272613073393,59.87572185038061,59.87572185038061,False,incumbent,177.7,55.46666666666667,53.08913421244056,33.368587411818424,59.87572185038061
00-0035537,RB,2026,3.8408685392803195,0.7513348916702122,0.7513348916702122,8.351947909799105,False,,2.8782813915792813,,,,,0.0478672374250926,9.769988987744776,0.9899817467841164,0.0952946544904067,15.217218886836015,1.6644388165969644,False,False,False,False,Ty Johnson,BUF,veteran_model,False,,False,ACT,2.0,committee,,curated,17.0,10.700873593203356,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,,,,,,,,33.212884173930405,232.0006812309425,28.02188237819293,133.5452190763655,2025.0,BUF,canonical_source_team_frame,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1,65.29476516776543,12.747367804111375,141.48991768024598,65.29476516776543,65.29476516776543,False,incumbent,,,37.861017751258686,51.030676034722624,65.29476516776543
00-0039146,WR,2026,5.4887067552448965,1.5909227567124151,1.5909227567124151,7.331276065113238,False,,,,,,,0.0882609461289352,23.243954779368423,1.9664945357004344,,,2.5656230940807663,False,False,False,False,Jayden Reed,GB,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,12.521519841559012,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,32.64024951982665,227.6640713446097,27.556451830260983,118.45985840964596,2025.0,GB,canonical_source_team_frame,False,-28.0,-0.245653346529695,0.8333333333333333,high,2026-08-26,1,2,False,markdown_market_v1,93.30801483916323,26.284893388661203,122.7404104934354,63.90715765377935,93.30801483916323,True,market_no_v3,91.2,119.39375,71.96514061666043,80.4697748898389,63.90715765377935
00-0034837,WR,2026,3.293367965701247,1.3822613539314244,1.3822613539314244,7.323347765760914,False,,,,,,,0.1248129256738852,22.33820078392938,1.6931649815441945,,,3.384814679830696,False,False,True,True,Calvin Ridley,TEN,veteran_model,False,,False,ACT,1.0,starter,LWR,curated,17.0,10.630961361902315,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,33.99714946554143,212.007639970746,25.993384614102037,108.23524626366611,2025.0,TEN,canonical_source_team_frame,False,-88.0,-1.5614398075069174,0.8333333333333333,high,2026-08-26,1,2,False,markdown_market_v1,55.9872554169212,20.250991843892432,106.98656858836615,55.9872554169212,55.9872554169212,False,incumbent,137.2,97.74935483870968,50.19519566823808,41.30241543180803,55.9872554169212
00-0037291,WR,2026,3.862745182287145,1.3692304631921108,1.3692304631921108,7.3206547681798195,False,,,,,,,0.1778481420738235,19.2977511186671,1.659446322635201,,,2.842684505283412,False,False,False,False,Jalen Nailor,LV,veteran_model,False,,True,ACT,2.0,starter,RWR,curated,17.0,15.331251423519012,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.854801045689456,214.5498181545603,25.409147592119822,101.32508075439344,2025.0,LV,canonical_source_team_frame,False,-95.0,-1.5639317365730074,0.7466666666666666,high,2026-08-26,1,2,False,markdown_market_v1,65.66666809888146,23.612178304173025,125.24065339744982,65.66666809888146,65.66666809888146,False,incumbent,144.5,87.1,48.12881739803704,100.18060442393038,65.66666809888146
00-0040705,WR,2026,3.266706695065391,1.4962450570668837,1.4962450570668837,7.300101140722943,False,,,,,,,0.095710374133375,21.101862168074952,2.243170073125257,,,3.1472245470179683,False,False,True,True,Chimere Dike,TEN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,7.722852276127942,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,33.99714946554143,212.007639970746,25.993384614102037,108.23524626366611,2025.0,TEN,canonical_source_team_frame,False,-67.0,-0.5577617370307557,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,55.534013816111646,21.794303952365503,106.5333269875566,55.534013816111646,55.534013816111646,False,incumbent,,,54.99311268805621,25.387911350795857,55.534013816111646
00-0036290,TE,2026,3.7459902950664907,2.0076494830275857,2.0076494830275857,6.216953807921657,False,,,,,,,0.0847445222823092,21.593177482052667,2.2656922261124133,,,3.194646409476887,False,False,False,False,Cole Kmet,CHI,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,15.378064642179858,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.74412762295005,231.616563841159,27.71808021893144,128.0128941200731,2025.0,CHI,canonical_source_team_frame,False,-1.0,-0.0030330398724042,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,63.68183501613034,33.49785569376854,104.9258204654488,63.68183501613034,63.68183501613034,False,incumbent,,,61.69664234700548,83.07718991509023,63.902411979366434
00-0041042,WR,2026,3.3216884261452404,0.5804539497546125,0.5804539497546125,8.227755736594656,False,,,,,,,0.1328838912731006,21.40596786425608,1.6515003064051856,,,2.711040195260818,False,False,False,False,Malachi Fields,NYG,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,below_median,,off_chart,1.0,False,9.0,False,33.24864013753459,223.72476972874463,27.99474579779997,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,21.0,0.3619209984351434,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,56.46870324446909,8.659472893608566,123.61791550080012,56.46870324446909,56.46870324446909,False,incumbent,,,32.025529123038886,28.90990524573612,56.46870324446909
00-0040021,RB,2026,3.748935088146703,0.5104307644806192,0.5104307644806192,8.168181801507671,False,,3.117646737587845,,,,,0.0211900657449103,6.7206207161588924,1.1202221035981743,0.1502944307587928,14.969667019386243,1.3487640879369478,False,True,False,False,Phil Mafah,DAL,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.4493449553095687,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,4.0,17.0,,,,,,,,34.85375341295928,250.071496061463,26.933211492050265,120.7564084896434,2025.0,DAL,canonical_source_team_frame,False,30.0,0.2856645902432133,0.62,medium,2026-08-26,1,1,False,markdown_market_v1,63.73189649849395,8.63951888702036,139.00765376954848,63.73189649849395,63.73189649849395,False,incumbent,,,35.60796752993044,0.0,63.73189649849395
00-0033881,TE,2026,3.7664579277562247,1.7972192569512817,1.7972192569512817,6.160766307246989,False,,,,,,,0.1472840541795102,18.78420006852864,1.9646383247014745,,,2.640889015003082,False,False,False,False,Evan Engram,DEN,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,14.372695996772912,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,1.0,17.0,,,,,,,,34.86796196556067,230.0636551213692,26.57618138477283,117.91787351632536,2025.0,DEN,canonical_source_team_frame,False,-9.0,-0.0169622834818035,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,64.02978477185582,29.535761241525005,103.13594960328584,64.02978477185582,64.02978477185582,False,incumbent,,,77.87036831466573,84.09088644969641,62.49194215598804
00-0041483,TE,2026,3.546975198591456,0.3571259674634244,0.3571259674634244,8.102413485214969,False,,,,,,,0.1235592964099751,20.68959522401573,1.8406989424128648,,,2.7582170656437714,False,False,False,False,Eli Stowers,PHI,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,12.465116279069768,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,above_median,,off_chart,1.0,False,4.0,True,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,-61.0,-0.5805814259628576,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,60.29857837605475,5.566682624292092,127.34646774695926,60.29857837605475,60.29857837605475,False,incumbent,,,75.29726050859625,56.133956182194936,58.63205813910569
00-0038619,WR,2026,3.702398062103351,1.2464175609859738,1.2464175609859738,7.161860072818561,False,,,,,,,0.1211810683514161,21.2246426128014,1.636483517754712,,,2.426609790617559,False,False,False,False,Andrei Iosivas,CIN,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,14.211418760764204,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,35.76282862419232,238.6281952536197,25.12248933429627,107.39911528359622,2025.0,CIN,canonical_source_team_frame,False,-79.0,-0.9904812730288228,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,62.940767055756965,21.30867926323777,123.07587090240258,62.940767055756965,62.940767055756965,False,incumbent,,,42.65294191125287,71.09044593656745,62.940767055756965
00-0038104,WR,2026,3.6278446210113073,1.2132477035525762,1.2132477035525762,7.14752738994668,False,,,,,,,0.1531482998758804,20.30961970645128,1.4072159549874017,,,2.4953139030124847,False,False,False,False,Tyquan Thornton,KC,veteran_model,False,,False,ACT,2.0,starter,RWR,curated,17.0,13.291352690279444,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,35.16321475705483,230.551485538654,25.943035799993208,113.16190955700952,2025.0,KC,canonical_source_team_frame,False,,,0.0,none,2026-08-26,0,0,False,markdown_market_v1,61.67335855719222,20.362405515912496,120.90961652027124,61.67335855719222,61.67335855719222,False,incumbent,,,24.896887674132003,70.12181146866908,61.67335855719222
00-0039880,WR,2026,3.3083655232017177,1.2186706074276763,1.2186706074276763,7.13397210494661,False,,,,,,,0.1190982927281625,20.161853179509794,1.818258776148172,,,2.5330084354026474,False,False,False,False,Malik Washington,MIA,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,17.0,14.241534080230918,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,1.0,17.0,,,,,,,,32.36223621091209,214.6126867270503,26.74474106089619,118.31799054444193,2025.0,MIA,canonical_source_team_frame,False,-54.0,-0.4167196389990131,0.7466666666666666,high,2026-08-26,1,2,False,markdown_market_v1,56.2422138944292,19.65870325806279,108.48045523614888,56.2422138944292,56.2422138944292,False,incumbent,148.5,87.1,101.53034000063715,85.98103648291765,56.2422138944292
00-0036550,WR,2026,3.2863247824554813,1.1424292083798948,1.1424292083798948,7.092588483700691,False,,,,,,,0.1728626929556467,17.40927033800759,1.6408352992269668,,,2.732278852886888,False,False,False,False,Rashod Bateman,BAL,veteran_model,False,,False,ACT,1.0,starter,LWR,curated,17.0,14.512660318433737,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,31.37799975249296,213.6518141922886,28.079230857805165,132.67231187281823,2025.0,BAL,canonical_source_team_frame,False,-93.0,-1.721581066033573,0.8333333333333333,high,2026-08-26,1,2,False,markdown_market_v1,55.86752130174318,17.85932412457702,109.71323132934592,55.86752130174318,55.86752130174318,False,incumbent,133.6,97.74935483870968,102.82915836183034,71.21851278406689,55.86752130174318
00-0041044,WR,2026,3.40490133466758,0.5542374461624261,0.5542374461624261,7.853797820904464,False,,,,,,,0.1267394677054295,20.43595480343532,1.5774981806537207,,,2.590169156381741,False,False,False,False,Zachariah Branch,ATL,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,7.888888888888889,0b8c9cb1-e3ed-4936-88ef-94b51df10e96,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,above_median,,off_chart,1.0,False,9.0,False,33.11019223657139,223.68381617318363,27.583501535610957,121.08084842723764,2025.0,ATL,canonical_source_team_frame,False,-68.0,-0.5616687284748771,0.75,medium,2026-08-26,1,1,False,markdown_market_v1,57.88332268934886,9.024751877591026,126.26289661053144,57.88332268934886,57.88332268934886,False,incumbent,,,34.517853664417395,25.359335789226822,57.88332268934886
