player_id,team,position,team_changed,roster_status,projected_games,projected_games_raw,nfl_depth_rank,status_override_applied,stat,source,low_confidence,pred_pg,pred_pg_low,pred_pg_high,interval_low_n_flag,team_passing_yards_pg_pred,team_pass_attempts_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,depth_rank,role,formation_role,depth_chart_status,role_discount_factor,role_discount_applied,season,receiving_share_capped,receiving_share_normalized,elite_correction_pg,rookie_tier,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_availability_cell_n,rookie_availability_fallback_used,rookie_id_unresolved,replacement_cell_thin,projected_volume_games,pred_season,pred_season_low,pred_season_high,display_name
00-0041561,ARI,QB,False,,4.461538461538462,4.461538461538462,3.0,False,rushing_yards,rookie_rule,True,10.361434549498147,1.2820652310993608,20.86561163614209,True,,,,,,,,,deep_bench,,deep_bench_discounted,1.0,False,2026,,,,drafted,no_data,,off_chart,0.8012907694371005,13.0,False,False,,4.461538461538462,46.22793875929943,5.719983338750994,93.09272883817242,Carson Beck
00-0036212,ATL,QB,True,ACT,13.185977404135985,13.185977404135985,1.0,False,attempts,veteran_model,False,23.14182931773611,11.427660334820237,37.17430726217032,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,2.0,backup,,curated,1.0,False,2026,,,,,,,,,,,,,13.185977404135985,304.2506235254434,150.24191625341072,488.7386389533784,Tua Tagovailoa
00-0036212,ATL,QB,True,ACT,13.185977404135985,13.185977404135985,1.0,False,carries,veteran_model,False,1.6892644533657075,0.0,3.595601202328929,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,2.0,backup,,curated,1.0,False,2026,,,,,,,,,,,,,13.185977404135985,22.274602911690344,0.0,47.41151620819343,Tua Tagovailoa
00-0036212,ATL,QB,True,ACT,13.185977404135985,13.185977404135985,1.0,False,completions,veteran_model,False,14.86759559258935,6.735466124785196,23.05057754712413,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,2.0,backup,,curated,1.0,False,2026,,,,,,,,,,,,,13.185977404135985,198.14686656467802,89.76646554362489,307.2050006354328,Tua Tagovailoa
00-0036212,ATL,QB,True,ACT,13.185977404135985,13.185977404135985,1.0,False,interceptions,veteran_model,False,0.4669658924036423,0.0,0.9039445536137494,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,2.0,backup,,curated,1.0,False,2026,,,,,,,,,,,,,13.185977404135985,6.157401705736622,0.0,11.919392458542688,Tua Tagovailoa
00-0036212,ATL,QB,True,ACT,13.185977404135985,13.185977404135985,1.0,False,passing_tds,veteran_model,False,0.8875968156923646,0.2584608196461398,1.611904669131609,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,2.0,backup,,curated,1.0,False,2026,,,,,,,,,,,,,13.185977404135985,13.767825251433147,4.009076346735753,25.00281818751467,Tua Tagovailoa
00-0036212,ATL,QB,True,ACT,13.185977404135985,13.185977404135985,1.0,False,passing_yards,veteran_model,False,171.75879203105873,88.27429933774908,264.5293070493414,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,2.0,backup,,curated,1.0,False,2026,,,,,,,,,,,,,13.185977404135985,2146.4623120466554,1103.160160887372,3305.811488884684,Tua Tagovailoa
00-0036212,ATL,QB,True,ACT,13.185977404135985,13.185977404135985,1.0,False,rushing_tds,veteran_model,False,0.057366738422217,0.0,0.2795105422287254,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,2.0,backup,,curated,1.0,False,2026,,,,,,,,,,,,,13.185977404135985,0.7564365165843333,0.0,3.6856196940457697,Tua Tagovailoa
00-0036212,ATL,QB,True,ACT,13.185977404135985,13.185977404135985,1.0,False,rushing_yards,veteran_model,False,1.0894539769725602,0.0,12.340852585859768,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,2.0,backup,,curated,1.0,False,2026,,,,,,,,,,,,,13.185977404135985,14.365515523206264,0.0,162.72620334492,Tua Tagovailoa
00-0039917,ATL,QB,False,ACT,6.893372033583433,6.893372033583433,2.0,False,attempts,veteran_model,True,20.6223629454794,8.908193962563526,34.65484088991361,False,223.6760928436624,33.103579364958776,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,1.0,starter,,curated,0.77,True,2026,,,,,,,,,,,,,6.893372033583433,141.73973208048568,61.226981064822006,238.18647145403673,Michael Penix Jr.
