player_id,position,season,fantasy_pts,fantasy_pts_low_raw,fantasy_pts_low,fantasy_pts_high,fantasy_low_floor_applied,pg_attempts,pg_carries,pg_completions,pg_interceptions,pg_passing_tds,pg_passing_yards,pg_receiving_tds,pg_receiving_yards,pg_receptions,pg_rushing_tds,pg_rushing_yards,pg_targets,any_stat_low_n_flag,any_stat_constraint_applied,normalization_scale_attempts,normalization_scale_passing_yards,normalization_scale_receiving_yards,normalization_scale_carries,normalization_scale_rushing_yards,normalization_scale_receptions,normalization_scale_receiving_tds,any_receiving_share_capped,any_receiving_share_normalized,display_name,team,source,low_confidence,rookie_tier,team_changed,roster_status,depth_rank,role,depth_chart_status,projected_games,projected_games_raw,role_discount_factor,role_discount_applied,nfl_depth_rank,projected_volume_games,team_qb_raw_appearance_games,team_qb_volume_allocation_direction,team_qb_roster_resolved,qb_volume_games_scale,qb_volume_allocation_adjusted,team_qb_attempt_anchor_fully_allocated,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_id_unresolved,rookie_availability_cell_n,rookie_availability_fallback_used,team_pass_catch_ratio_pre_normalization,team_pass_catch_pre_normalization_flag,team_pass_catch_ratio,team_pass_catch_coherence_flag,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,team_unmodeled_qb_volume_games,team_unmodeled_qb_attempts_season,team_unmodeled_qb_completions_season,team_unmodeled_qb_passing_yards_season,team_unmodeled_qb_passing_tds_season,team_unmodeled_receiving_yards_season,team_unmodeled_receptions_season,team_unmodeled_receiving_tds_season,team_unmodeled_carries_season,team_unmodeled_rushing_yards_season,coherence_receiver_exposure_basis,fantasy_pts_season,fantasy_pts_season_low,fantasy_pts_season_high
00-0040891,QB,2026,3.635530468571612,-5.001445563756975,0.0,14.891998498047016,True,32.80438240429993,0.8362244766356022,19.458411778494646,1.215612331673314,0.9948028776191352,36.75180421492066,,,,0.0475415260276756,3.3222229667881846,,False,False,6.668594085009299,1.1288775295280526,,1.0,1.0,,,False,False,Cole Payton,PHI,rookie_rule,True,drafted,False,,,deep_bench,deep_bench_discounted,1.4259259259259258,1.4259259259259258,1.0,False,4.0,0.1848988461172631,23.835487297752746,downward,True,0.129669320653665,True,True,no_data,,off_chart,0.3,False,54.0,False,1.103468874989054,False,1.0,False,32.80438240429993,217.8739687342708,27.51020727894377,118.95507060419128,2025.0,PHI,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,13.9233428371449,0.2715054770889082,0.0,8.230411515548496,156.31061089440095,projected_games,0.6722053886630438,0.0,2.7535133386689084
00-0040739,TE,2026,3.628859923447442,0.6914770475493963,0.6914770475493963,8.29677573657914,False,,,,,,,0.1526178099893157,19.09733990098488,1.606838146826119,,,2.809529609393997,False,False,,,1.0,,,0.8455140755965829,1.0439438270465418,False,False,Elijah Arroyo,SEA,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,6.0,6.183512246547901,0.9,True,2.0,6.0,20.288794800369168,downward,True,,False,True,,,,,,,,1.0008519428093243,False,1.0000000000000002,False,32.225845759159824,233.1409897885389,27.9379864119506,119.71889503194852,2025.0,SEA,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,35.509311574277035,0.0,0.4588857500429988,9.529284182246611,93.28168674409244,projected_games,21.773159540684652,4.148862285296378,49.780654419474835
00-0041037,WR,2026,3.6266942081700173,0.612639832125015,0.612639832125015,7.724325477001736,False,,,,,,,0.1017121816630576,20.9682167235483,1.839198891673684,,,2.9398171632135965,False,False,,,0.8856058166288541,,,1.0145694078988432,0.6631885622835645,False,False,Denzel Boston,CLE,rookie_rule,True,drafted,False,,1.0,starter,rookie_path,13.830188679245284,13.830188679245284,1.0,False,3.0,13.830188679245284,9.76044375882208,upward,True,,False,True,below_median,2.0,rank_2,0.6154126395006377,False,53.0,False,1.1344991809360645,False,1.0,False,33.8207695174603,210.10348431687345,26.544928262008405,109.302851392357,2025.0,CLE,canonical_source_team_frame,0.0,1.1368683772161605e-13,6.962631963575203e-14,9.094947017729282e-13,3.386406743771665e-15,9.01885776770814,3.816070978691642,0.0864889645081987,9.107824936251689,30.012095146606725,projected_games,50.15786518091741,8.472924470710113,106.82887876683535
00-0041123,QB,2026,3.6143214683039417,-5.145137806137986,0.0,14.960381814313548,True,33.746856976402874,0.672449316803584,20.017454716377724,1.2505370468536463,1.023383705779704,38.13303775593015,,,,0.0382304842662975,2.671563230574274,,False,False,6.8601837415173135,1.171303841399921,,1.0,1.0,,,False,False,Behren Morton,NE,rookie_rule,True,drafted,False,,,deep_bench,deep_bench_discounted,1.4259259259259258,1.4259259259259258,1.0,False,3.0,1.4483072354970716,15.452369842908125,upward,True,1.0156959833356087,True,True,no_data,,off_chart,0.3,False,54.0,False,1.0915732309508293,False,1.0000000000000002,False,33.746856976402874,243.7564166874116,26.990735238510595,121.6874228230549,2025.0,NE,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,14.12568898115842,4.578403375106973,0.4677684912188624,13.699227541399011,75.26549184616147,projected_games,5.234647933956999,0.0,21.667229227469118
00-0038115,TE,2026,3.6077652101528637,0.8319109478219662,0.8319109478219662,7.876888049023098,False,,,,,,,0.133546479904399,18.791752378097694,1.8546221858334,,,2.8751188765669107,False,False,,,0.9477636182013596,,,0.9574105060244325,0.8604432791544822,False,False,Daniel Bellinger,TEN,veteran_model,True,,True,ACT,2.0,backup,curated,15.254628999197203,15.254628999197203,0.9,True,2.0,15.254628999197203,18.850574099736,downward,True,,False,True,,,,,,,,1.1233504919586788,False,1.0,False,33.99018441127937,212.01753019527845,25.99058571793473,108.16497271051462,2025.0,TEN,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,10.786362689185808,4.5603708817371285,0.1266583709131019,9.718191490019764,0.0,projected_games,55.03511979709267,12.690492869394596,120.15900485605763
00-0041433,RB,2026,3.596175876845455,0.0,0.0,9.583517621842251,False,,4.35872974426923,,,,,0.0215793778722749,6.380413503209489,0.6322061930071113,0.1389247614537516,16.790065940647914,0.9955178000644838,False,False,,,1.1584523042165906,1.0,0.9481953625111428,0.8394396165988172,1.1015034585844454,False,False,Kadarius Calloway,TB,rookie_rule,True,udfa,False,,,deep_bench,deep_bench_discounted,0.71,0.71,1.0,False,5.0,0.71,21.232121065678115,downward,True,,False,True,no_data,,off_chart,1.0,False,300.0,False,1.125683743285402,False,1.0,False,33.5451456097649,223.7139473344186,27.71485631665953,117.7146256375168,2025.0,TB,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,16.54974756051979,0.0,0.1889631524534607,8.681404046699527,0.0,projected_games,2.553284872560273,0.0,6.804297511507998
00-0036290,TE,2026,3.586217554522877,1.579067207028472,1.579067207028472,6.801037477957358,False,,,,,,,0.1082402682139852,19.758980281888476,1.9217558341002363,,,3.1542026191339456,False,False,,,0.8949924065502016,,,0.9035108041270516,1.0839614467199932,False,False,Cole Kmet,CHI,veteran_model,True,,False,ACT,2.0,backup,curated,14.441426646217463,14.441426646217463,0.9,True,2.0,14.441426646217463,18.69259130062814,downward,True,,False,True,,,,,,,,1.1177986142621257,False,1.0000000000000002,False,33.73805380586444,231.6076855324185,27.696271758130365,127.85601286134172,2025.0,CHI,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,13.915602197185308,4.107167191340238,0.4879471412313165,10.444073802421316,210.79779750484727,projected_games,51.7900977510195,22.80398323974916,98.216683856097
00-0029892,RB,2026,3.5849169570637907,0.12974607753384132,0.12974607753384132,10.843331958520572,False,,3.0761387845644634,,,,,0.0611651030223615,5.762703538648801,0.5907777030606505,0.1536125272987052,14.245919697421852,0.8758101202294585,False,False,,,1.0696605602804,1.0,1.0,0.870945483630686,1.4240914015517048,False,False,Kyle Juszczyk,SF,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,4.462897113271014,4.462897113271014,0.86,True,,4.462897113271014,22.16218526105259,downward,True,,False,True,,,,,,,,1.0735411802422778,False,1.0,False,34.24811794566182,240.1230793683237,26.942362571611483,112.8480179305098,2025.0,SF,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,9.701296382278995,5.231666141893129,1.0110413877259958,13.718142304624848,109.47239247037804,projected_games,15.999115538996298,0.5790433948840176,48.39267489592079
00-0035208,WR,2026,3.577936618920238,0.4403186823665355,0.4403186823665355,8.219152441572906,False,,,,,,,0.0772845449157344,19.759017706345197,2.2766551575826237,,,3.057364064199999,False,False,,,0.904038979482013,,,1.0,0.5583802405341158,False,False,Olamide Zaccheaus,ATL,veteran_model,True,,True,ACT,3.0,starter,curated,13.665894766770377,13.665894766770377,0.97,True,3.0,13.665894766770377,20.667584731837064,downward,True,,False,True,,,,,,,,1.027014168071788,False,1.0,False,33.103579364958776,223.6760928436624,27.565529595779655,121.0212845239931,2025.0,ATL,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,13.039534728640774,0.1770236741235749,0.0,7.467129246392233,165.26001515231633,projected_games,48.89570531633817,6.017348777064065,112.32207233857913
00-0033885,TE,2026,3.545036734444605,1.1675552875197919,1.1675552875197919,6.760302426333525,False,,,,,,,0.1725008062800451,16.390395508268952,1.7419846918748778,,,2.962651371725281,False,False,,,0.904823198492504,,,0.909910188716238,1.054763520185103,False,False,David Njoku,LAC,veteran_model,True,,True,ACT,,deep_bench,deep_bench_discounted,5.603505061674901,5.603505061674901,0.9,True,2.0,5.603505061674901,18.04537148794628,downward,True,,False,True,,,,,,,,1.0900225749401915,False,1.0,False,34.81078054136303,231.0075612183065,26.604787498731607,118.73875848668648,2025.0,LAC,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,15.45733254470406,4.892156137224504,0.456522175657561,15.057215300275857,20.41955389016425,projected_games,19.864631285283807,6.542401963402448,37.881388864413026
00-0038551,RB,2026,3.501783872685132,0.0,0.0,10.066967248405495,False,,4.011848289947861,,,,,0.0284284095014443,5.358184788392091,0.4806776053429086,0.1235756137720381,18.13602451533574,0.7095040594460562,False,False,,,1.093402188835853,1.0,1.0,0.8077485925693519,0.956892980982508,False,False,Kendre Miller,NO,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,2.7177116714317067,2.7177116714317067,0.7,True,4.0,2.7177116714317067,20.973790220265165,downward,True,,False,True,,,,,,,,1.062511025725104,False,1.0,False,34.20105181449663,231.16042627321303,26.953986866698717,109.11968596923658,2025.0,NO,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,12.754069989475283,4.657305533825536,0.0,9.051790691776375,74.95411379187885,projected_games,9.516838901627704,0.0,27.35911438691235
00-0040649,RB,2026,3.491780214107931,0.0,0.0,11.993495040988162,False,,2.3793303745313654,,,,,0.0535113441456177,7.303613075522369,0.6933305376950646,0.0984338446660586,15.030825048381034,0.9674747953577334,False,False,,,1.3151053230925798,1.0,1.0,0.7970026042616614,1.673728947867205,False,False,Robbie Ouzts,SEA,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,2.754403483764565,2.754403483764565,0.86,True,,2.754403483764565,20.288794800369168,downward,True,,False,True,,,,,,,,1.0008519428093243,False,1.0000000000000002,False,32.225845759159824,233.1409897885389,27.9379864119506,119.71889503194852,2025.0,SEA,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,35.509311574277035,0.0,0.4588857500429988,9.529284182246611,93.28168674409244,projected_games,9.617771586279062,0.0,33.03492452341082
00-0040172,WR,2026,3.491323101042337,0.0,0.0,11.109068519957699,False,,,,,,,0.2109348123090421,15.6301341137911,1.325401631617949,,,2.0955828801784566,False,False,,,0.9104448392236948,,,1.0967536374667362,1.0503470285477716,False,False,Jordan Watkins,SF,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,1.8891368425380937,1.8891368425380937,0.94,True,7.0,1.8891368425380937,22.16218526105259,downward,True,,False,True,,,,,,,,1.0735411802422778,False,1.0,False,34.24811794566182,240.1230793683237,26.942362571611483,112.8480179305098,2025.0,SF,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,9.701296382278995,5.231666141893129,1.0110413877259958,13.718142304624848,109.47239247037804,projected_games,6.595587099383427,0.0,20.98655062733222
00-0040644,RB,2026,3.4870291392755415,0.0,0.0,15.832281289601385,False,,3.364162270362116,,,,,0.0211512847965632,6.238234896063681,0.5302557566258177,0.090320499774274,19.292470639312413,0.9659758541925562,False,False,,,1.2020603887920618,1.0,1.0,0.8018922842319137,1.305416322604472,False,False,Trevor Etienne,CAR,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,2.3359547655831494,2.3359547655831494,0.73,True,3.0,2.3359547655831494,19.626612978396096,downward,True,,False,True,,,,,,,,1.0581420775043906,False,1.0000000000000002,False,33.08175557965288,214.53923085029223,26.97977516063293,116.45258332427316,2025.0,CAR,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,29.39540465574828,4.2917879069021865,0.1645664558015589,11.399276086221562,102.79850113529189,projected_games,8.145542335618009,0.0,36.983492928497284
00-0038794,RB,2026,3.4805866222219537,0.0,0.0,15.552485999569367,False,,4.728686087537012,,,,,0.0246134720535926,7.009822242272328,0.6534914236870891,0.0515352580895193,19.95966305292505,1.13407922101375,False,False,,,1.1988056506027014,1.0,0.9773058690433648,0.8684059323586583,2.441878712211339,False,False,Jaleel McLaughlin,DEN,veteran_model,True,,False,ACT,,deep_bench,deep_bench_discounted,2.8914278376560985,2.8914278376560985,0.7,True,4.0,2.8914278376560985,18.93476010602292,downward,True,,False,True,,,,,,,,1.1421925408428963,False,1.0,False,34.86578769636352,230.0781619883208,26.560893200255972,117.8845379552942,2025.0,DEN,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,13.81533220500478,4.876583726815568,0.2136146266604655,13.79566044192353,0.0,projected_games,10.063865050865967,0.0,44.9688909639116
00-0040998,RB,2026,3.474853778981381,0.0,0.0,9.2047297800083,False,,4.455960040137057,,,,,0.0112817597890526,5.657733984091857,0.4601361974054053,0.1420237596601156,17.591791651744835,0.7651131904116616,False,False,,,1.336580733765222,1.0000000000000002,0.9717938640211028,0.7949511745142325,0.7492851651148036,False,False,Roman Hemby,LV,rookie_rule,True,udfa,False,,,deep_bench,deep_bench_discounted,0.71,0.71,1.0,False,4.0,0.71,24.515714150015693,downward,True,,False,True,no_data,,off_chart,0.8093732294446015,False,300.0,False,0.980712302961488,False,1.0,False,33.852695887179124,214.57281927994063,25.407262691012978,101.26520419334778,2025.0,LV,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,30.61276921628223,0.0,0.0,10.722265622023372,0.0,projected_games,2.4671461830767805,0.0,6.535358143805893
00-0040906,QB,2026,3.4626219542326497,-5.361257488983057,0.0,14.927798198611056,True,35.16438169616012,0.5997570961490063,20.85828077928864,1.3030654105506505,1.0663705742087808,34.224419184951806,,,,0.0340977433614111,2.297072509322892,,False,False,7.148343318644074,1.051245744375064,,0.9999999999999998,0.9640363469930272,,,False,False,Garrett Nussmeier,KC,rookie_rule,True,drafted,False,,,deep_bench,deep_bench_discounted,1.4259259259259258,1.4259259259259258,1.0,False,3.0,0.0754665982083058,27.89100026421597,downward,True,0.0529246273149157,True,True,no_data,,off_chart,0.3,False,54.0,False,1.0346139437980455,False,1.0000000000000002,False,35.16438169616012,230.57945355267083,25.927946034942902,113.12705785543976,2025.0,KC,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,12.72384224696316,4.4694534199977625,0.3542019866032255,13.814138657488796,2.273736754432321e-13,projected_games,0.261312299767334,0.0,1.1265501487892515
00-0039355,WR,2026,3.444208895604232,0.09527091238390684,0.09527091238390684,8.415597897308864,False,,,,,,,0.1161064113325618,18.711426037839523,1.7528556476498172,,,3.190917736097657,False,False,,,0.8749248828265559,,,0.9827120564477402,0.7229887372926079,False,False,Luke McCaffrey,WAS,veteran_model,True,,False,ACT,3.0,starter,curated,11.524151154993811,11.524151154993811,0.97,True,3.0,11.524151154993811,19.103866028594044,downward,True,,False,True,,,,,,,,1.0611343262578308,False,1.0000000000000002,False,32.67019161591956,214.9395285925804,27.26986368464489,124.1188052104396,2025.0,WAS,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,13.983285043879732,0.0,0.1570980375329824,11.20136949214958,9.256418904265502,projected_games,39.69158392231747,1.0979163949863142,96.98262222823543
00-0041047,WR,2026,3.4441185843120303,0.5676065864372704,0.5676065864372704,7.391759450954557,False,,,,,,,0.1091786822554154,19.15042788154374,1.7480074052503267,,,2.783789404121169,False,False,,,0.8541642470479641,,,1.0183106320189306,0.7517714865316201,False,False,Chris Brazzell II,CAR,rookie_rule,True,drafted,False,,,deep_bench,deep_bench_discounted,6.0,7.888888888888889,1.0,False,13.0,6.0,19.626612978396096,downward,True,,False,True,no_data,,off_chart,0.5489943774515404,False,9.0,False,1.0581420775043906,False,1.0000000000000002,False,33.08175557965288,214.53923085029223,26.97977516063293,116.45258332427316,2025.0,CAR,canonical_source_team_frame,0.0,0.0,0.0,0.0,0.0,29.39540465574828,4.2917879069021865,0.1645664558015589,11.399276086221562,102.79850113529189,projected_games,20.664711505872184,3.405639518623622,44.35055670572734
